star_rating,review_score,review_date
5,0.8927,2015/2/9
5,0,2015/2/9
5,0.7832,2015/2/9
1,-0.7717,2015/2/9
4,0.5647,2015/2/9
5,0.5994,2015/2/9
5,0.6588,2015/2/9
5,0,2015/2/9
5,0.4404,2015/2/9
5,0.6249,2015/2/9
5,0.7906,2015/2/9
4,0.2732,2015/2/9
5,0.7397,2015/2/9
5,0.8481,2015/2/9
3,0.4939,2015/2/9
5,0.9391,2015/2/9
5,0.926,2015/2/9
5,0.5719,2015/2/8
4,0.9786,2015/2/8
5,0.6249,2015/2/8
1,-0.858,2015/2/8
5,0,2015/2/8
5,0.9049,2015/2/8
4,0.6369,2015/2/8
5,0.6114,2015/2/8
4,0.7214,2015/2/8
1,0.7902,2015/2/8
5,0.8576,2015/2/8
5,0.5719,2015/2/8
2,-0.6351,2015/2/8
3,0.7703,2015/2/7
3,0.6597,2015/2/7
3,0,2015/2/7
5,0.975,2015/2/7
5,0.9312,2015/2/7
5,0.977,2015/2/7
4,0.9631,2015/2/7
5,0.5719,2015/2/7
5,0.9884,2015/2/7
5,0.6696,2015/2/6
5,0,2015/2/6
5,0.7506,2015/2/6
5,0.7783,2015/2/6
5,0.9563,2015/2/6
5,0.7964,2015/2/6
5,0.986,2015/2/6
5,0.4404,2015/2/6
4,-0.7825,2015/2/6
4,0,2015/2/6
5,0.9672,2015/2/6
5,0.8767,2015/2/6
5,0,2015/2/5
5,0.783,2015/2/5
1,0.089,2015/2/5
5,0.8716,2015/2/5
5,0.8715,2015/2/5
5,0.6588,2015/2/5
1,0.0989,2015/2/5
1,-0.6808,2015/2/5
3,-0.5256,2015/2/5
5,0.8395,2015/2/5
4,-0.1531,2015/2/5
5,0.7263,2015/2/5
5,0,2015/2/5
5,0.8172,2015/2/5
5,0,2015/2/5
5,0.8398,2015/2/5
5,0.9059,2015/2/5
1,-0.7405,2015/2/5
5,0.9787,2015/2/4
5,0.9296,2015/2/4
2,-0.8555,2015/2/4
1,-0.6486,2015/2/4
5,0.8481,2015/2/4
5,0.6249,2015/2/4
5,0.4215,2015/2/4
5,0.6281,2015/2/4
5,0.5574,2015/2/4
5,0.5106,2015/2/4
5,0,2015/2/4
4,0.4404,2015/2/4
5,0.4215,2015/2/4
4,-0.7184,2015/2/3
4,0.0266,2015/2/3
5,0.807,2015/2/3
5,0.6571,2015/2/3
5,0,2015/2/3
5,0.8715,2015/2/3
5,0.8074,2015/2/3
5,0.4754,2015/2/3
5,0.5719,2015/2/3
5,0.9654,2015/2/3
3,-0.7089,2015/2/3
4,0.87,2015/2/3
5,0.6808,2015/2/3
5,0.83,2015/2/3
4,0.6597,2015/2/3
5,0.7506,2015/2/3
5,0.9285,2015/2/3
5,0.92,2015/2/2
5,0.9334,2015/2/2
5,0.9691,2015/2/2
5,0.6249,2015/2/2
4,0.7003,2015/2/2
4,0.2182,2015/2/2
5,0.8617,2015/2/2
5,0.8155,2015/2/2
4,0.4199,2015/2/2
1,-0.5702,2015/2/2
5,0.7506,2015/2/2
1,0.4442,2015/2/2
5,0.9454,2015/2/2
4,0.5927,2015/2/2
5,0.8268,2015/2/2
5,0.8392,2015/2/2
4,0.8591,2015/2/2
5,0.8316,2015/2/2
5,0,2015/2/1
5,0.7249,2015/2/1
5,-0.25,2015/2/1
1,-0.1695,2015/2/1
5,0.6369,2015/2/1
1,-0.7663,2015/2/1
1,0,2015/2/1
5,0.7835,2015/2/1
5,0.7405,2015/2/1
5,0.5719,2015/2/1
3,0.9833,2015/2/1
5,0.9431,2015/2/1
5,0.9802,2015/1/31
5,0.6249,2015/1/31
5,0.9925,2015/1/31
3,0,2015/1/31
4,0.3898,2015/1/31
5,0.894,2015/1/31
5,0.6249,2015/1/31
4,0.6249,2015/1/31
2,-0.5106,2015/1/31
4,0.793,2015/1/31
5,0.4404,2015/1/31
5,0.9234,2015/1/31
5,-0.224,2015/1/31
3,-0.7096,2015/1/31
2,0,2015/1/31
4,0,2015/1/31
4,0.855,2015/1/31
5,0.8395,2015/1/30
5,0.995,2015/1/30
5,0.7783,2015/1/30
5,0.8588,2015/1/30
2,0.3919,2015/1/30
5,0.4914,2015/1/30
1,0.6652,2015/1/30
5,0.9861,2015/1/29
5,0.8176,2015/1/29
5,0.6249,2015/1/29
5,0.926,2015/1/29
5,0.9129,2015/1/29
4,0.2263,2015/1/29
5,0.9829,2015/1/29
5,0.9926,2015/1/29
5,0.836,2015/1/29
5,0.846,2015/1/29
5,0.9189,2015/1/29
4,0.7845,2015/1/29
4,0,2015/1/29
5,0.8338,2015/1/29
5,0.7579,2015/1/29
5,0.4344,2015/1/29
5,0.8442,2015/1/29
5,0.8832,2015/1/29
5,0.9151,2015/1/29
5,0.9041,2015/1/28
4,0.6868,2015/1/28
5,0.9186,2015/1/28
3,0.8922,2015/1/28
5,0.9654,2015/1/28
5,0.851,2015/1/28
5,0.7845,2015/1/28
5,0.6696,2015/1/28
3,0.9107,2015/1/28
5,0.729,2015/1/27
5,0.4404,2015/1/27
5,0.9719,2015/1/27
5,0.9856,2015/1/27
5,0.7256,2015/1/27
5,0.8921,2015/1/27
5,0.8062,2015/1/27
5,0.5719,2015/1/27
5,0.8519,2015/1/27
5,0.9655,2015/1/26
5,0.9668,2015/1/26
5,0.9809,2015/1/26
5,0.9128,2015/1/26
2,-0.1531,2015/1/26
5,0.988,2015/1/26
5,0,2015/1/26
5,0.4404,2015/1/26
2,0.6302,2015/1/26
5,0.7125,2015/1/26
4,0.8166,2015/1/25
1,0,2015/1/25
4,0.8481,2015/1/25
4,0,2015/1/25
2,0,2015/1/25
3,-0.2484,2015/1/24
5,0.8934,2015/1/24
5,0.7906,2015/1/24
4,0.3291,2015/1/24
5,0.9498,2015/1/24
5,0.9903,2015/1/24
5,0.3182,2015/1/24
3,0,2015/1/24
5,0.5719,2015/1/23
3,0.3612,2015/1/23
5,0.9525,2015/1/23
2,-0.4767,2015/1/23
5,0.7964,2015/1/23
5,0.7163,2015/1/22
5,0.8684,2015/1/22
5,0.9584,2015/1/22
5,0,2015/1/22
1,-0.6729,2015/1/22
5,0.6249,2015/1/22
5,0,2015/1/22
5,0.5719,2015/1/22
5,0.7351,2015/1/22
5,0.8714,2015/1/22
5,0.9729,2015/1/22
5,0.8439,2015/1/21
5,0.3121,2015/1/21
5,0.8934,2015/1/21
5,0.9927,2015/1/21
5,0.6369,2015/1/21
5,0.8519,2015/1/21
4,0.7678,2015/1/21
3,0.8777,2015/1/21
5,0.6696,2015/1/21
2,-0.8316,2015/1/21
5,0.7698,2015/1/21
1,-0.7814,2015/1/21
3,0.5187,2015/1/21
5,0.9105,2015/1/21
1,-0.743,2015/1/21
5,0.2732,2015/1/21
5,0.91,2015/1/21
5,0.6988,2015/1/21
5,0.9678,2015/1/21
5,0.8338,2015/1/21
3,0,2015/1/20
5,0.989,2015/1/20
5,0.9133,2015/1/20
4,-0.6794,2015/1/20
4,0.4404,2015/1/20
4,0.9311,2015/1/20
5,0.8684,2015/1/20
5,0.6369,2015/1/20
5,0.7397,2015/1/20
5,0.6115,2015/1/20
5,0.8392,2015/1/20
5,0.9663,2015/1/20
4,0.8151,2015/1/20
4,0.0258,2015/1/20
3,0.126,2015/1/20
5,0.9432,2015/1/20
5,0,2015/1/20
1,0,2015/1/20
5,0.8946,2015/1/20
5,0.7964,2015/1/20
3,0.9807,2015/1/20
5,0.6249,2015/1/20
5,0.8622,2015/1/20
5,0.8896,2015/1/19
5,0.4753,2015/1/19
5,0.7263,2015/1/19
5,0.9603,2015/1/19
4,0.7841,2015/1/19
1,0.5574,2015/1/19
3,-0.482,2015/1/18
1,0.128,2015/1/18
5,0.4404,2015/1/18
5,0.5994,2015/1/18
5,0.7906,2015/1/18
5,0.8356,2015/1/18
5,0.6369,2015/1/18
2,0.3818,2015/1/18
5,0.6451,2015/1/18
2,0.0992,2015/1/18
5,0.9062,2015/1/18
5,0.8126,2015/1/18
5,0.9583,2015/1/18
5,0.8675,2015/1/18
1,-0.6124,2015/1/18
5,0.4215,2015/1/18
5,0.8861,2015/1/18
5,0.9687,2015/1/18
5,-0.195,2015/1/18
4,0.8622,2015/1/18
1,-0.6212,2015/1/18
5,0.6249,2015/1/17
5,0.6249,2015/1/17
5,0,2015/1/17
5,0.6249,2015/1/17
5,0.8126,2015/1/17
4,0.2023,2015/1/17
5,0.9808,2015/1/17
4,0.6124,2015/1/17
4,0.8271,2015/1/17
5,0.9595,2015/1/16
4,0.6124,2015/1/16
3,0,2015/1/16
5,0.7249,2015/1/16
3,-0.1583,2015/1/16
3,-0.1479,2015/1/16
4,0.9136,2015/1/16
5,0,2015/1/16
5,0.3612,2015/1/16
5,0.4404,2015/1/16
4,0.7496,2015/1/16
4,0.2944,2015/1/16
4,0.7269,2015/1/16
4,-0.4337,2015/1/16
4,0.8459,2015/1/16
4,0.8998,2015/1/16
1,0.2217,2015/1/15
5,0.6588,2015/1/15
5,0.9335,2015/1/15
5,0,2015/1/15
5,0.9837,2015/1/15
4,0.9826,2015/1/15
4,0.1531,2015/1/15
5,0.6369,2015/1/15
5,0.9052,2015/1/15
5,0.7569,2015/1/15
4,0.5106,2015/1/15
5,0.6249,2015/1/15
3,0.1406,2015/1/15
3,0.9782,2015/1/14
5,0,2015/1/14
5,0.8384,2015/1/14
5,0.8384,2015/1/14
5,0.784,2015/1/14
5,0.6369,2015/1/14
1,0.3612,2015/1/14
5,0.9402,2015/1/14
3,0.3716,2015/1/14
5,0.4404,2015/1/14
5,0.8249,2015/1/14
5,0.8902,2015/1/14
3,0.2263,2015/1/14
5,0,2015/1/13
5,0.4927,2015/1/13
5,0.8555,2015/1/13
5,0.6249,2015/1/13
5,0.8516,2015/1/13
5,0.7645,2015/1/13
5,0.2737,2015/1/13
5,0.6249,2015/1/13
5,0.8684,2015/1/13
5,0.8622,2015/1/13
5,0.4927,2015/1/13
4,0.8225,2015/1/13
5,0.5719,2015/1/13
3,0.7385,2015/1/13
5,0,2015/1/13
5,0.7906,2015/1/13
5,0.9621,2015/1/13
4,0.5927,2015/1/13
5,0.8588,2015/1/12
5,0.5719,2015/1/12
5,0.4215,2015/1/12
3,-0.2732,2015/1/12
2,0.1901,2015/1/12
4,0.8703,2015/1/12
5,0.6369,2015/1/12
4,0.9579,2015/1/12
4,0.8057,2015/1/12
5,-0.6326,2015/1/12
1,-0.7412,2015/1/12
4,0.908,2015/1/12
5,0.7227,2015/1/12
5,0.9569,2015/1/12
1,-0.9484,2015/1/12
5,0.6467,2015/1/12
1,-0.4767,2015/1/12
5,0.983,2015/1/12
5,0.6988,2015/1/11
4,0.6322,2015/1/11
5,0.8547,2015/1/11
1,-0.25,2015/1/11
5,0.8439,2015/1/11
3,0.3208,2015/1/11
5,0.4215,2015/1/11
4,0.2942,2015/1/11
4,-0.8031,2015/1/11
5,0.6696,2015/1/11
5,0.6696,2015/1/11
5,0.8122,2015/1/11
5,0.2732,2015/1/11
5,0.7556,2015/1/11
5,0.7263,2015/1/11
3,-0.1531,2015/1/10
5,0.636,2015/1/10
3,0.7463,2015/1/10
1,0.5085,2015/1/10
4,0.9642,2015/1/10
5,0.7845,2015/1/10
5,0.7003,2015/1/10
5,0.6892,2015/1/10
4,0.6486,2015/1/9
5,0.6409,2015/1/9
1,0.2324,2015/1/9
5,0.765,2015/1/9
5,0.8834,2015/1/9
3,0.8625,2015/1/9
5,0.9972,2015/1/9
5,0.2732,2015/1/9
5,0.836,2015/1/9
5,0.8718,2015/1/9
5,0.966,2015/1/9
5,0.9727,2015/1/9
2,0.296,2015/1/9
5,0.9325,2015/1/9
5,0.8519,2015/1/9
5,0.6114,2015/1/9
5,0.6249,2015/1/9
2,-0.8146,2015/1/9
5,0.52,2015/1/9
5,0.9097,2015/1/9
5,0,2015/1/9
4,0.5473,2015/1/9
4,0.969,2015/1/9
5,0.9357,2015/1/9
3,0.5984,2015/1/9
1,0.567,2015/1/9
5,0.9977,2015/1/9
5,0.6988,2015/1/9
5,0,2015/1/9
4,0.9606,2015/1/8
5,0.796,2015/1/8
5,-0.4588,2015/1/8
5,0.6369,2015/1/8
1,0.3241,2015/1/8
5,0.9569,2015/1/8
5,0.7453,2015/1/8
3,0.9043,2015/1/8
5,0.9231,2015/1/8
4,0.4404,2015/1/8
5,0.6467,2015/1/8
5,0.6114,2015/1/8
5,0.903,2015/1/8
5,0.9217,2015/1/8
3,0,2015/1/8
2,-0.2755,2015/1/7
2,0.0606,2015/1/7
5,0.9325,2015/1/7
2,-0.0299,2015/1/7
5,0.7003,2015/1/7
3,-0.2572,2015/1/7
2,0.0382,2015/1/7
4,0.3384,2015/1/7
5,0.4438,2015/1/7
5,0.5628,2015/1/7
5,0.6131,2015/1/7
5,0.5399,2015/1/7
4,0.743,2015/1/7
1,-0.4767,2015/1/7
5,0.6808,2015/1/7
4,0.7717,2015/1/7
4,0.6486,2015/1/7
4,0.8169,2015/1/7
5,0,2015/1/7
5,0.6266,2015/1/6
3,-0.4927,2015/1/6
4,0.6683,2015/1/6
5,0.9246,2015/1/6
3,0.9286,2015/1/6
5,0.9921,2015/1/6
4,0.6369,2015/1/6
5,0.9041,2015/1/6
4,0.4939,2015/1/6
5,0.4215,2015/1/6
4,0.9349,2015/1/6
4,0.9516,2015/1/6
5,-0.3412,2015/1/6
4,0.4019,2015/1/6
5,0.128,2015/1/6
5,0,2015/1/6
2,0.4028,2015/1/6
3,-0.5926,2015/1/6
5,0.775,2015/1/5
5,0.5994,2015/1/5
1,0,2015/1/5
5,0.6588,2015/1/5
5,0.9057,2015/1/5
5,0.855,2015/1/5
1,-0.8439,2015/1/5
5,0.9544,2015/1/5
4,0.6908,2015/1/5
5,0.994,2015/1/5
5,0,2015/1/5
5,0.836,2015/1/5
4,0,2015/1/5
5,0.8519,2015/1/5
4,0.7713,2015/1/5
5,0.6249,2015/1/5
1,-0.3875,2015/1/5
5,0.2023,2015/1/5
1,0,2015/1/5
4,0.631,2015/1/5
4,0.7641,2015/1/5
4,0.6588,2015/1/5
5,0.7579,2015/1/5
3,0,2015/1/5
5,0.4215,2015/1/5
3,0.818,2015/1/5
5,0.8977,2015/1/4
5,0.4404,2015/1/4
3,0.1999,2015/1/4
5,0.883,2015/1/4
5,0.836,2015/1/4
4,0.6808,2015/1/4
5,0.5719,2015/1/4
2,-0.4818,2015/1/4
2,-0.1027,2015/1/4
1,0,2015/1/4
4,0.6369,2015/1/4
5,0.7313,2015/1/4
5,0.7351,2015/1/4
4,0.949,2015/1/4
5,0.8555,2015/1/4
5,0.9309,2015/1/3
5,0.5719,2015/1/3
1,-0.8396,2015/1/3
4,0.6486,2015/1/3
5,0.9337,2015/1/3
5,0.6249,2015/1/3
5,0.9403,2015/1/3
5,0.7083,2015/1/3
2,-0.0772,2015/1/3
3,0.5946,2015/1/3
3,0.8945,2015/1/3
1,-0.4724,2015/1/3
5,0.631,2015/1/3
1,-0.8009,2015/1/3
5,0,2015/1/3
3,-0.2824,2015/1/3
4,0.9425,2015/1/3
5,0.9685,2015/1/3
4,0.5994,2015/1/3
1,-0.5423,2015/1/3
5,0.4754,2015/1/2
5,0.8908,2015/1/2
3,0.4404,2015/1/2
5,0.9191,2015/1/2
5,0,2015/1/2
5,0.7096,2015/1/2
3,0.905,2015/1/2
5,0.6588,2015/1/2
4,0.4754,2015/1/2
2,-0.4404,2015/1/2
4,0.2732,2015/1/1
5,0.9451,2015/1/1
5,0.7695,2015/1/1
5,0.5719,2015/1/1
1,0,2015/1/1
3,0.5927,2015/1/1
5,0.7783,2015/1/1
5,0.4215,2015/1/1
5,0.5719,2015/1/1
5,0.9737,2015/1/1
5,0.6369,2015/1/1
5,0.9014,2015/1/1
5,0.4404,2015/1/1
5,0.783,2014/12/31
5,0.6249,2014/12/31
4,0.9937,2014/12/31
4,0.6124,2014/12/31
4,0.4404,2014/12/31
3,-0.5574,2014/12/31
5,0.54,2014/12/31
5,0.6597,2014/12/31
5,0.9421,2014/12/31
5,0.9577,2014/12/31
5,0.6369,2014/12/31
5,0,2014/12/31
5,0,2014/12/31
5,0.9325,2014/12/31
3,0.8442,2014/12/31
5,0.7125,2014/12/31
5,0.9062,2014/12/31
5,0.5267,2014/12/31
5,0.8655,2014/12/31
5,0.765,2014/12/31
5,0.4404,2014/12/31
5,0.6369,2014/12/30
5,-0.539,2014/12/30
3,0.2609,2014/12/30
4,0.7579,2014/12/30
5,0.8316,2014/12/30
5,0,2014/12/30
5,0.9325,2014/12/30
5,0.8098,2014/12/30
5,0.7096,2014/12/30
5,0.9276,2014/12/30
5,0.9106,2014/12/30
4,0.9331,2014/12/30
5,0.6588,2014/12/30
4,0.892,2014/12/30
5,0.9816,2014/12/30
1,-0.9594,2014/12/30
5,0.8015,2014/12/29
5,0.4404,2014/12/29
5,0.8172,2014/12/29
4,0.8271,2014/12/29
5,0.9823,2014/12/29
5,0.9268,2014/12/29
3,0.9262,2014/12/29
5,0.9462,2014/12/29
5,0.9583,2014/12/29
5,0.4404,2014/12/29
1,-0.7946,2014/12/29
5,0.4877,2014/12/29
2,0.3612,2014/12/29
5,0.7227,2014/12/29
5,0.6696,2014/12/29
5,0,2014/12/29
5,0,2014/12/29
4,0.9403,2014/12/29
5,0.8062,2014/12/29
2,-0.2767,2014/12/29
5,0.9129,2014/12/29
5,0.9446,2014/12/29
1,0.647,2014/12/29
5,0,2014/12/29
5,0.939,2014/12/29
3,0.1363,2014/12/29
5,0.4753,2014/12/28
1,-0.573,2014/12/28
3,0.2263,2014/12/28
3,0,2014/12/28
5,0.9334,2014/12/28
5,0.69,2014/12/28
5,0.9575,2014/12/28
1,-0.2415,2014/12/28
4,0.8016,2014/12/28
5,0.7717,2014/12/28
3,-0.2244,2014/12/28
5,0,2014/12/28
5,0.5719,2014/12/27
4,0.4404,2014/12/27
5,0,2014/12/27
5,0.8802,2014/12/27
5,0.6249,2014/12/27
5,0.8334,2014/12/27
2,0.7876,2014/12/27
5,0.6114,2014/12/27
4,0.6249,2014/12/27
2,0.6114,2014/12/27
4,0,2014/12/27
4,0.8042,2014/12/27
2,0,2014/12/27
5,0,2014/12/27
3,-0.4019,2014/12/27
5,0.6572,2014/12/27
5,0.9925,2014/12/26
4,0.7629,2014/12/26
5,0.7475,2014/12/26
5,0.6249,2014/12/26
5,0.8834,2014/12/26
5,0.886,2014/12/26
5,0.989,2014/12/26
5,0.4939,2014/12/25
5,0,2014/12/25
4,0.8244,2014/12/25
5,0.9325,2014/12/25
1,-0.8394,2014/12/25
5,0.8433,2014/12/25
2,0.7465,2014/12/25
4,0.9231,2014/12/24
5,0.9817,2014/12/24
5,0.9522,2014/12/24
1,0.4199,2014/12/24
1,-0.762,2014/12/24
5,0.8807,2014/12/24
3,0,2014/12/24
5,0.6369,2014/12/24
4,0.8687,2014/12/24
5,0.8715,2014/12/24
5,0.9802,2014/12/24
1,-0.8585,2014/12/24
1,-0.8714,2014/12/24
5,0.9442,2014/12/24
4,0.2266,2014/12/24
5,0,2014/12/24
4,0.7579,2014/12/24
5,0.6369,2014/12/23
5,0.8934,2014/12/23
3,0.2732,2014/12/23
4,0.807,2014/12/23
4,0,2014/12/23
5,0.5719,2014/12/23
3,0.936,2014/12/23
5,0.6351,2014/12/23
4,0.4215,2014/12/23
5,0.8591,2014/12/23
5,0.6809,2014/12/23
3,0.9456,2014/12/23
5,0.902,2014/12/23
4,0.4574,2014/12/23
5,0.7034,2014/12/23
5,0.8516,2014/12/23
5,0.2732,2014/12/23
5,0.9535,2014/12/22
5,0,2014/12/22
5,0.7163,2014/12/22
5,0.936,2014/12/22
5,0.9661,2014/12/22
5,0.9249,2014/12/22
5,0.8997,2014/12/22
5,0.6805,2014/12/22
5,0.876,2014/12/22
1,0.6819,2014/12/22
4,0.6743,2014/12/22
4,0.8012,2014/12/21
4,0.8977,2014/12/21
5,0.8481,2014/12/21
5,0.9287,2014/12/21
3,0,2014/12/21
5,0.8519,2014/12/21
5,0.4927,2014/12/21
5,0,2014/12/21
4,0.6486,2014/12/21
5,0.9747,2014/12/20
4,0.9578,2014/12/20
5,0.6478,2014/12/20
5,0.4215,2014/12/20
5,0.743,2014/12/20
1,-0.8786,2014/12/20
5,0.9228,2014/12/19
5,0.6369,2014/12/19
4,-0.8264,2014/12/19
2,0.5423,2014/12/19
4,0.8481,2014/12/19
4,0.8172,2014/12/19
5,0.8591,2014/12/19
4,0.9209,2014/12/19
2,-0.7722,2014/12/19
5,0.9947,2014/12/19
5,0.6249,2014/12/18
5,0.969,2014/12/18
4,0.895,2014/12/18
5,0.6249,2014/12/18
3,0.9706,2014/12/18
1,-0.2942,2014/12/18
4,0.1901,2014/12/18
5,0.926,2014/12/18
5,0.8957,2014/12/18
5,0.5719,2014/12/18
5,0.69,2014/12/18
3,-0.3724,2014/12/18
5,0.8519,2014/12/18
5,0.6588,2014/12/18
1,-0.4826,2014/12/18
5,0.9763,2014/12/17
5,0,2014/12/17
5,0.6249,2014/12/17
5,0.4404,2014/12/17
5,0.9022,2014/12/17
3,-0.1761,2014/12/17
5,0.6249,2014/12/17
4,-0.0516,2014/12/16
5,0.6369,2014/12/16
5,0,2014/12/16
5,0.9535,2014/12/16
5,0.9571,2014/12/16
1,-0.743,2014/12/16
5,0.9722,2014/12/16
5,0.8903,2014/12/16
5,0.6249,2014/12/16
5,0.6249,2014/12/16
5,0.6249,2014/12/16
5,0.942,2014/12/16
1,0,2014/12/16
3,0.7634,2014/12/16
5,0.9848,2014/12/16
3,-0.34,2014/12/15
5,0.7964,2014/12/15
5,0,2014/12/15
4,0.6633,2014/12/15
5,0.8588,2014/12/15
5,0.9668,2014/12/15
4,0.9364,2014/12/15
5,0,2014/12/15
5,0.8898,2014/12/15
1,-0.7508,2014/12/15
5,0.9274,2014/12/15
5,0.4404,2014/12/15
4,0.836,2014/12/15
2,-0.6739,2014/12/15
1,0,2014/12/15
3,-0.7212,2014/12/15
5,0.4754,2014/12/15
1,-0.4982,2014/12/15
5,0.6696,2014/12/15
3,-0.2732,2014/12/14
2,-0.864,2014/12/14
3,0,2014/12/14
1,0.6374,2014/12/14
2,-0.6885,2014/12/14
2,-0.2846,2014/12/14
5,0.6249,2014/12/14
5,0.765,2014/12/14
5,0.2382,2014/12/14
2,0.8319,2014/12/14
5,0.8302,2014/12/14
4,0.4404,2014/12/14
5,0.9559,2014/12/13
3,-0.3713,2014/12/13
1,0,2014/12/13
5,0,2014/12/13
5,0.9182,2014/12/13
4,0.886,2014/12/13
5,0.6369,2014/12/13
4,0.9059,2014/12/13
1,-0.9196,2014/12/13
5,0.9042,2014/12/13
5,0.923,2014/12/12
5,0.9487,2014/12/12
3,0.9456,2014/12/12
3,0.4404,2014/12/12
5,0.9114,2014/12/12
4,0.8395,2014/12/12
1,-0.4215,2014/12/12
2,0,2014/12/12
1,0,2014/12/12
4,0.4404,2014/12/12
3,0,2014/12/12
5,0.8316,2014/12/11
5,0.9586,2014/12/11
2,0.1531,2014/12/11
4,0.7003,2014/12/11
5,0.4404,2014/12/11
2,-0.4215,2014/12/11
3,-0.1027,2014/12/11
1,-0.5235,2014/12/11
5,0.9693,2014/12/11
5,0.936,2014/12/11
4,-0.3182,2014/12/11
5,0.9212,2014/12/11
2,-0.4767,2014/12/11
5,0.6415,2014/12/11
3,0.9436,2014/12/11
4,0.6213,2014/12/11
5,0.9726,2014/12/10
3,0.6249,2014/12/10
1,0,2014/12/10
3,0.3182,2014/12/10
4,0.9216,2014/12/10
5,0.6588,2014/12/10
5,0,2014/12/10
5,0.7003,2014/12/10
5,0.875,2014/12/10
5,0.9441,2014/12/10
5,0.9782,2014/12/10
1,-0.9803,2014/12/10
5,0.9539,2014/12/10
5,0.8507,2014/12/10
5,-0.296,2014/12/10
4,0.9638,2014/12/9
1,-0.5267,2014/12/9
5,0.7906,2014/12/9
4,0.9559,2014/12/9
4,0.9844,2014/12/9
5,0.7549,2014/12/9
3,0.4404,2014/12/9
5,0.9569,2014/12/9
1,-0.1341,2014/12/9
3,0.1232,2014/12/9
5,0.6696,2014/12/9
5,0.9298,2014/12/9
5,0.8926,2014/12/9
4,0.9345,2014/12/9
5,0,2014/12/9
5,0.5093,2014/12/8
5,0.9231,2014/12/8
4,0.5231,2014/12/8
5,0.7702,2014/12/8
3,0.4939,2014/12/8
5,0.4404,2014/12/8
5,0.8316,2014/12/8
5,0.9118,2014/12/8
5,0.8902,2014/12/8
5,0.9042,2014/12/7
5,0.7264,2014/12/7
4,-0.5023,2014/12/7
2,-0.395,2014/12/7
5,0.844,2014/12/7
5,0.7003,2014/12/7
4,0.63,2014/12/7
5,0.864,2014/12/7
4,0.8898,2014/12/7
5,0.7723,2014/12/6
5,0.9793,2014/12/6
5,-0.4819,2014/12/6
5,0.5916,2014/12/6
2,0,2014/12/6
2,-0.1483,2014/12/6
1,-0.9565,2014/12/6
5,0.7701,2014/12/6
5,0.9698,2014/12/6
3,-0.8463,2014/12/6
3,0.3612,2014/12/5
1,-0.6374,2014/12/5
4,0.7686,2014/12/5
5,0.8122,2014/12/5
5,0.9199,2014/12/5
3,0,2014/12/5
4,0.2732,2014/12/5
5,0.8648,2014/12/5
5,0.7659,2014/12/5
5,0.8877,2014/12/5
2,-0.34,2014/12/5
5,0.9118,2014/12/5
5,0.6369,2014/12/5
3,0.6105,2014/12/4
2,0.8478,2014/12/4
5,0.6369,2014/12/4
3,0.9949,2014/12/4
5,0.6249,2014/12/4
4,0.4939,2014/12/4
5,0.6588,2014/12/4
5,0.8411,2014/12/4
1,0.4543,2014/12/4
4,0.9443,2014/12/3
5,0,2014/12/3
4,0,2014/12/3
5,0.7339,2014/12/3
1,-0.9422,2014/12/3
3,0.9769,2014/12/3
4,0.7795,2014/12/3
3,0.9495,2014/12/3
4,0.4404,2014/12/3
5,0.8395,2014/12/3
3,0.2477,2014/12/3
5,0.9348,2014/12/3
5,0.8891,2014/12/3
4,0.2086,2014/12/3
5,0.8934,2014/12/3
5,0.5244,2014/12/3
3,0.9743,2014/12/2
5,0.5719,2014/12/2
5,0.797,2014/12/2
5,0.8481,2014/12/2
5,0,2014/12/2
1,0,2014/12/2
5,0.7346,2014/12/2
5,0.9806,2014/12/2
4,0.8442,2014/12/2
5,0.8011,2014/12/2
5,0.636,2014/12/1
5,0.6249,2014/12/1
5,0.6588,2014/12/1
5,0.8078,2014/12/1
4,0.9643,2014/12/1
1,-0.6007,2014/12/1
5,0.8565,2014/12/1
5,0.9967,2014/12/1
5,0.9773,2014/12/1
5,0.9627,2014/12/1
5,0.9616,2014/12/1
5,0,2014/11/30
5,0.9806,2014/11/30
5,0.4701,2014/11/30
5,0.9777,2014/11/30
4,0.9909,2014/11/30
5,0,2014/11/30
4,0.8184,2014/11/30
5,0.807,2014/11/30
4,0.2942,2014/11/30
3,0.5284,2014/11/29
4,0.8622,2014/11/29
5,0.7579,2014/11/29
5,0.8264,2014/11/29
5,0.6249,2014/11/29
5,0.836,2014/11/29
5,0.8555,2014/11/29
5,0.9324,2014/11/29
2,-0.5936,2014/11/29
5,0.6249,2014/11/28
5,0.807,2014/11/28
3,0.8977,2014/11/28
4,0.4404,2014/11/28
1,0.1045,2014/11/28
5,0.3089,2014/11/28
5,0.7308,2014/11/28
2,0.5256,2014/11/28
1,-0.7712,2014/11/28
5,0.6369,2014/11/28
5,0.4404,2014/11/28
5,0.7515,2014/11/28
5,0.4754,2014/11/27
5,0.929,2014/11/27
5,0.7983,2014/11/27
4,0.8074,2014/11/27
5,0.4927,2014/11/27
5,0.8271,2014/11/27
5,0.9866,2014/11/27
4,-0.6259,2014/11/27
4,0.5563,2014/11/27
5,0.9923,2014/11/26
4,0.9829,2014/11/26
5,0.9545,2014/11/26
5,0.9867,2014/11/26
5,0.6369,2014/11/26
1,-0.8581,2014/11/26
5,0.7263,2014/11/26
