star_rating,review_score,review_date
5,0.926,2015/3/1
5,0.9755,2015/2/28
2,-0.4482,2015/2/28
5,0.7424,2015/2/28
5,0.8805,2015/2/28
5,0.5095,2015/2/28
5,0.4215,2015/2/28
5,0.9588,2015/2/28
3,-0.2065,2015/2/28
5,0.4404,2015/2/28
5,0.9391,2015/2/28
5,0.8442,2015/2/28
5,0.4199,2015/2/28
5,0.7687,2015/2/28
5,0.9097,2015/2/28
4,0.4028,2015/2/28
1,0,2015/2/28
5,0.9616,2015/2/28
5,0.4588,2015/2/28
5,0,2015/2/28
5,0.9097,2015/2/28
1,-0.6124,2015/2/28
5,0.9776,2015/2/27
5,0.4215,2015/2/27
5,0.8242,2015/2/27
5,0.9201,2015/2/27
5,0.5095,2015/2/27
5,0.9258,2015/2/27
5,0.9178,2015/2/27
5,0.6098,2015/2/27
5,0.6786,2015/2/27
4,0.9712,2015/2/27
5,0.775,2015/2/27
5,0,2015/2/27
5,0.908,2015/2/27
1,0.2023,2015/2/27
5,0.5994,2015/2/27
5,0.9621,2015/2/27
5,0.7526,2015/2/27
5,0.9459,2015/2/27
4,0.8513,2015/2/27
4,0.4404,2015/2/27
2,0.6908,2015/2/26
5,0.5267,2015/2/26
5,0.7896,2015/2/26
5,0.9492,2015/2/26
5,-0.5255,2015/2/26
5,0.5719,2015/2/26
5,0.9299,2015/2/26
4,0.6442,2015/2/26
5,0.8121,2015/2/26
5,0.7717,2015/2/26
5,0,2015/2/26
5,0.9732,2015/2/26
5,0.6705,2015/2/26
5,0.6542,2015/2/26
4,0.2429,2015/2/26
3,0,2015/2/26
4,0.9443,2015/2/25
1,-0.7553,2015/2/25
4,0.6249,2015/2/25
5,0.7096,2015/2/25
3,0.7351,2015/2/25
2,-0.9001,2015/2/25
5,0,2015/2/25
1,0.4404,2015/2/25
5,0.6114,2015/2/25
5,0,2015/2/24
5,0.6908,2015/2/24
5,0.6249,2015/2/24
5,0.7297,2015/2/24
5,0.9647,2015/2/24
5,0.296,2015/2/24
4,0.4404,2015/2/24
5,0,2015/2/24
4,0.7579,2015/2/24
5,0.8622,2015/2/24
5,-0.2612,2015/2/24
5,0.9273,2015/2/24
5,0.6369,2015/2/23
5,0.8975,2015/2/23
5,0.9551,2015/2/23
5,0.891,2015/2/23
5,0.9213,2015/2/23
5,0.765,2015/2/23
5,0.836,2015/2/23
4,0.2838,2015/2/23
5,0.9904,2015/2/23
5,0.9042,2015/2/23
5,0.5441,2015/2/23
5,0.8424,2015/2/23
2,0.6573,2015/2/23
3,0.9895,2015/2/23
5,0,2015/2/23
5,0.9541,2015/2/23
5,0.7003,2015/2/23
5,0.8803,2015/2/23
5,0.3808,2015/2/23
5,0.5994,2015/2/23
5,0,2015/2/23
5,0,2015/2/23
5,0.6597,2015/2/23
5,0.9702,2015/2/23
4,0.8467,2015/2/22
3,0.891,2015/2/22
1,-0.652,2015/2/22
5,0.4389,2015/2/22
5,0.9527,2015/2/22
5,0.7579,2015/2/22
5,0.4588,2015/2/22
5,0.9165,2015/2/22
5,0.8687,2015/2/22
5,0.4404,2015/2/21
5,0.9738,2015/2/21
5,0,2015/2/21
5,0.9672,2015/2/21
5,0.95,2015/2/21
5,0.8827,2015/2/21
5,0.9007,2015/2/21
4,0.9896,2015/2/21
5,0.9865,2015/2/21
5,0.8807,2015/2/21
5,0.9466,2015/2/21
5,0.6588,2015/2/21
1,0.5106,2015/2/21
5,0.6369,2015/2/21
4,0.9265,2015/2/21
5,0.6114,2015/2/21
5,0.6249,2015/2/21
5,0.0188,2015/2/21
5,0.5994,2015/2/21
5,0.8472,2015/2/21
3,0.8459,2015/2/21
5,0.8924,2015/2/21
2,-0.2755,2015/2/21
5,0.5095,2015/2/21
5,0.6249,2015/2/21
5,0.8555,2015/2/21
5,0.9598,2015/2/20
5,0.6249,2015/2/20
2,0.6249,2015/2/20
5,0.7418,2015/2/20
5,0,2015/2/20
4,0.7164,2015/2/20
5,0.9713,2015/2/20
5,0.658,2015/2/20
5,0.8052,2015/2/20
4,0.9477,2015/2/20
5,0,2015/2/20
5,0.8999,2015/2/20
5,0.9416,2015/2/20
5,0.9337,2015/2/20
1,-0.4007,2015/2/20
4,0.632,2015/2/20
5,0.5859,2015/2/20
5,0.5719,2015/2/20
5,0.7462,2015/2/20
5,0.9755,2015/2/19
4,0.784,2015/2/19
5,0.5719,2015/2/19
5,0.9723,2015/2/19
5,0.5994,2015/2/19
5,0.4927,2015/2/19
4,0.5399,2015/2/19
5,0.6369,2015/2/19
5,0.9276,2015/2/19
4,-0.4482,2015/2/19
5,0.9626,2015/2/19
5,0,2015/2/19
4,0,2015/2/19
5,0.4404,2015/2/18
5,0.9393,2015/2/18
5,0.4404,2015/2/18
5,0.4588,2015/2/18
5,0.5971,2015/2/18
5,0.765,2015/2/18
5,0.5411,2015/2/18
3,-0.1027,2015/2/18
5,0.5411,2015/2/18
5,0.6369,2015/2/18
3,0.6932,2015/2/18
4,0.6249,2015/2/18
5,0.9813,2015/2/18
4,0.7783,2015/2/18
5,0.7906,2015/2/18
5,0.6588,2015/2/18
5,0,2015/2/17
5,0,2015/2/17
5,0.4404,2015/2/17
1,0.4404,2015/2/17
5,0.836,2015/2/17
5,0.3384,2015/2/17
5,0.9582,2015/2/16
1,0.4926,2015/2/16
5,0,2015/2/16
5,0.8622,2015/2/16
5,0.6369,2015/2/16
5,0.6784,2015/2/16
5,0.6378,2015/2/16
5,0,2015/2/16
5,0.4404,2015/2/16
5,0.4927,2015/2/16
4,0.6705,2015/2/16
5,0.5719,2015/2/16
5,0.765,2015/2/16
5,0.6249,2015/2/16
5,0.6229,2015/2/16
2,0,2015/2/16
5,0.6229,2015/2/16
5,0.765,2015/2/16
5,0.5994,2015/2/16
5,0.6588,2015/2/16
5,0.6808,2015/2/16
5,0.5719,2015/2/16
5,0.6369,2015/2/16
5,0.6696,2015/2/16
5,0.9885,2015/2/15
5,0.3612,2015/2/15
4,0.6124,2015/2/15
3,-0.4847,2015/2/15
5,0.9201,2015/2/15
5,0.8507,2015/2/15
5,0.9506,2015/2/15
5,0.6369,2015/2/15
5,0.9758,2015/2/14
5,0.5949,2015/2/14
4,0.6369,2015/2/14
3,0.2617,2015/2/14
5,0.6696,2015/2/14
5,0.7424,2015/2/14
1,0.5849,2015/2/14
3,-0.6908,2015/2/14
5,0.924,2015/2/14
5,0.9509,2015/2/14
3,0.0606,2015/2/14
5,0.5719,2015/2/14
5,0,2015/2/14
5,0.6369,2015/2/14
2,-0.2836,2015/2/14
1,-0.766,2015/2/14
5,0.2732,2015/2/14
1,-0.8337,2015/2/14
4,0.3016,2015/2/13
5,0,2015/2/13
3,0.1901,2015/2/13
3,0.8381,2015/2/13
5,0.6369,2015/2/13
5,0.784,2015/2/13
5,0.5719,2015/2/13
4,0.9448,2015/2/13
4,0.296,2015/2/13
1,-0.1141,2015/2/13
5,0.9554,2015/2/13
4,0.6191,2015/2/13
5,0.9169,2015/2/13
5,0.6369,2015/2/13
5,0.9575,2015/2/13
5,0.5949,2015/2/13
5,0.7627,2015/2/13
5,0.8905,2015/2/13
5,0.296,2015/2/13
4,0.9417,2015/2/13
5,0.9522,2015/2/13
4,0.9448,2015/2/13
5,0.9379,2015/2/13
4,0.9474,2015/2/12
3,0.3372,2015/2/12
4,0.8387,2015/2/12
1,-0.5119,2015/2/12
5,0.8908,2015/2/12
5,0.8754,2015/2/12
4,0.9601,2015/2/12
2,0,2015/2/12
5,0,2015/2/12
5,0.6588,2015/2/12
5,0.6633,2015/2/12
4,0.9325,2015/2/12
1,0.3412,2015/2/12
5,0.6696,2015/2/12
5,0.6688,2015/2/12
3,-0.4146,2015/2/12
4,0.9476,2015/2/12
3,0.4404,2015/2/12
5,0.6696,2015/2/12
3,0,2015/2/11
5,0.877,2015/2/11
5,0.9287,2015/2/11
5,0.4404,2015/2/11
1,0,2015/2/11
5,0.9182,2015/2/11
5,0,2015/2/11
5,0.9741,2015/2/11
5,0.8316,2015/2/11
1,-0.4404,2015/2/11
5,0.5719,2015/2/11
2,0.0611,2015/2/11
5,0.9564,2015/2/11
5,0,2015/2/11
5,0.9829,2015/2/11
5,0.957,2015/2/11
1,-0.2755,2015/2/11
5,0.9224,2015/2/11
3,0.5499,2015/2/11
5,0.9675,2015/2/10
1,-0.7774,2015/2/10
3,-0.2023,2015/2/10
5,0.9186,2015/2/10
4,0.6588,2015/2/10
4,0.8136,2015/2/10
5,0.7447,2015/2/10
1,0.9177,2015/2/10
5,0.481,2015/2/10
5,0.9766,2015/2/10
5,0.5719,2015/2/10
5,-0.6539,2015/2/10
5,0.5106,2015/2/10
5,0.6467,2015/2/9
5,-0.4184,2015/2/9
5,0.8585,2015/2/9
5,0.4404,2015/2/9
3,0.8655,2015/2/9
5,0,2015/2/9
5,0.9354,2015/2/9
1,-0.9194,2015/2/9
5,0.6369,2015/2/9
2,-0.782,2015/2/9
5,0.5719,2015/2/9
5,0.9821,2015/2/9
5,0.4926,2015/2/9
5,0.8268,2015/2/9
5,0.9118,2015/2/9
5,0.4404,2015/2/9
5,0.7371,2015/2/9
3,0.6757,2015/2/8
5,0,2015/2/8
4,0.8481,2015/2/8
3,-0.0683,2015/2/8
1,-0.3412,2015/2/8
5,0.7783,2015/2/8
5,0.5719,2015/2/8
5,0.9839,2015/2/8
1,0.5023,2015/2/8
5,0.3983,2015/2/8
5,0.9821,2015/2/7
4,-0.5216,2015/2/7
4,-0.2755,2015/2/7
5,0,2015/2/7
4,0.2716,2015/2/7
4,0.9831,2015/2/7
5,0.8555,2015/2/7
5,0.8999,2015/2/7
1,-0.7096,2015/2/7
5,0.875,2015/2/7
5,0.8016,2015/2/7
5,0.6369,2015/2/7
5,0.7835,2015/2/7
5,0.9191,2015/2/7
4,-0.3466,2015/2/7
5,0.875,2015/2/7
5,0.6369,2015/2/7
5,0.6369,2015/2/6
5,-0.1321,2015/2/6
5,0.765,2015/2/6
1,0.1613,2015/2/6
5,0.5719,2015/2/6
5,0.8576,2015/2/6
4,0.4927,2015/2/6
5,0.9448,2015/2/6
5,0.8264,2015/2/6
4,0.9654,2015/2/6
5,0.802,2015/2/6
5,0.4927,2015/2/6
5,0.4659,2015/2/6
5,0.5994,2015/2/6
5,0.5379,2015/2/6
1,-0.5875,2015/2/6
5,0,2015/2/6
5,0.8883,2015/2/6
5,0.9493,2015/2/6
3,0.2838,2015/2/6
2,0,2015/2/6
5,0.6369,2015/2/6
4,0.886,2015/2/6
5,0.7845,2015/2/6
5,0.8479,2015/2/6
5,0.5696,2015/2/6
5,0.6083,2015/2/6
5,0.3666,2015/2/5
5,0.714,2015/2/5
5,0.9837,2015/2/5
5,0.6369,2015/2/5
5,0.7996,2015/2/5
4,0.9733,2015/2/4
5,0.6507,2015/2/4
5,0.7184,2015/2/4
5,0.5719,2015/2/4
5,0.9459,2015/2/4
4,0.7901,2015/2/4
3,0.8047,2015/2/4
5,0.5859,2015/2/4
4,0.431,2015/2/4
4,0.4404,2015/2/4
5,0.54,2015/2/4
5,0.9132,2015/2/4
5,0.6249,2015/2/4
5,0.9118,2015/2/4
5,0.8454,2015/2/3
5,0.4926,2015/2/3
5,0.8489,2015/2/3
3,0.8312,2015/2/3
3,0.2547,2015/2/3
4,0.9799,2015/2/3
5,0.4926,2015/2/3
5,0.4826,2015/2/3
5,0.8439,2015/2/2
2,0.5994,2015/2/2
2,0.3716,2015/2/2
2,0.9115,2015/2/2
5,0.7003,2015/2/2
1,-0.8777,2015/2/2
4,0.5719,2015/2/2
5,0.6696,2015/2/2
4,0.6749,2015/2/2
5,0.8176,2015/2/1
5,0.8221,2015/2/1
5,0.9505,2015/2/1
2,0.8316,2015/2/1
5,0.5826,2015/2/1
5,0.6369,2015/2/1
1,0.9275,2015/2/1
5,0.8555,2015/2/1
5,0.9956,2015/2/1
5,0.9118,2015/2/1
5,0.9421,2015/2/1
5,0.9719,2015/1/31
1,0.812,2015/1/31
5,0.68,2015/1/31
2,0.8504,2015/1/31
5,0.4926,2015/1/31
5,0.9652,2015/1/31
5,0.5719,2015/1/30
5,0.8118,2015/1/30
5,0.743,2015/1/30
5,0.9795,2015/1/30
5,0.4926,2015/1/30
5,0,2015/1/30
1,-0.4215,2015/1/30
5,0.9289,2015/1/30
1,-0.6007,2015/1/30
1,-0.7558,2015/1/30
5,0.9081,2015/1/30
5,0.636,2015/1/30
5,0.9766,2015/1/30
5,0,2015/1/30
5,0.6705,2015/1/30
5,0.99,2015/1/30
3,0.7804,2015/1/29
4,0.939,2015/1/29
4,0.2023,2015/1/29
5,0.3818,2015/1/29
5,0.8774,2015/1/29
5,0.6114,2015/1/29
5,0.636,2015/1/29
5,0.5994,2015/1/29
5,0.7115,2015/1/29
5,0.8902,2015/1/29
5,0,2015/1/29
3,0.7943,2015/1/29
5,0.4926,2015/1/29
5,0.865,2015/1/28
5,0.9692,2015/1/28
5,0.6249,2015/1/28
5,0.9188,2015/1/28
5,0.4404,2015/1/28
5,0.7405,2015/1/28
5,0.8126,2015/1/28
5,0.9208,2015/1/28
5,0.4118,2015/1/28
5,0.1779,2015/1/28
5,0.5719,2015/1/28
5,0.5719,2015/1/28
5,0.5574,2015/1/28
5,0.959,2015/1/28
5,0.875,2015/1/28
5,0.765,2015/1/28
5,0.807,2015/1/28
5,0.6369,2015/1/28
5,0.8895,2015/1/28
5,0.8895,2015/1/28
4,0.4404,2015/1/28
4,0.4404,2015/1/28
5,0.7474,2015/1/28
4,0.4754,2015/1/27
4,0.836,2015/1/27
5,0.9595,2015/1/27
5,0.4588,2015/1/27
5,0.8126,2015/1/27
5,0.9214,2015/1/27
3,0.2263,2015/1/27
5,0.8519,2015/1/27
3,0.296,2015/1/27
2,0.4912,2015/1/27
5,0.1409,2015/1/27
5,0.6588,2015/1/27
2,-0.3632,2015/1/27
5,0.6892,2015/1/27
5,0.8745,2015/1/27
4,0.5994,2015/1/27
5,0.8774,2015/1/27
5,0.4588,2015/1/27
5,0.8625,2015/1/27
2,0.6652,2015/1/27
5,0.6562,2015/1/27
5,0.7755,2015/1/27
4,0.8268,2015/1/26
5,0.5719,2015/1/26
5,0.8519,2015/1/26
4,0.4404,2015/1/26
3,0.5301,2015/1/26
5,0.9787,2015/1/26
5,0.9501,2015/1/26
3,0.6908,2015/1/25
5,0.9762,2015/1/25
5,0.9052,2015/1/25
5,0.836,2015/1/25
5,0.8519,2015/1/25
4,0.8178,2015/1/24
5,-0.5719,2015/1/24
5,0.5859,2015/1/23
5,0.9399,2015/1/23
3,0.5719,2015/1/23
5,0.9183,2015/1/22
5,0.5095,2015/1/22
1,-0.5918,2015/1/22
3,0.9062,2015/1/22
5,0.8309,2015/1/22
5,0.9618,2015/1/22
5,0.8904,2015/1/22
5,0.9359,2015/1/22
5,0,2015/1/22
5,0.9325,2015/1/22
2,0,2015/1/22
5,0.6369,2015/1/22
5,0.9198,2015/1/22
5,0.6696,2015/1/22
2,0,2015/1/22
3,0.707,2015/1/22
5,0.6369,2015/1/22
3,0.8151,2015/1/22
5,0.9617,2015/1/21
5,0.4588,2015/1/21
5,0.9601,2015/1/21
5,0.6892,2015/1/21
5,0.6369,2015/1/21
5,0.695,2015/1/21
4,0.683,2015/1/21
5,0.6369,2015/1/21
5,0.764,2015/1/21
2,0.638,2015/1/21
5,0.7644,2015/1/21
4,0.9022,2015/1/21
3,0.4019,2015/1/21
1,-0.8515,2015/1/21
3,-0.1027,2015/1/21
5,0.955,2015/1/21
5,0.9421,2015/1/21
5,0.974,2015/1/21
2,-0.1828,2015/1/21
5,0.7447,2015/1/21
5,0.6249,2015/1/21
4,0.5423,2015/1/21
5,0.5719,2015/1/21
5,0.8271,2015/1/21
5,0.4404,2015/1/21
5,0.8497,2015/1/20
5,0.6369,2015/1/20
1,-0.4174,2015/1/20
5,0.8516,2015/1/20
5,0.1531,2015/1/20
5,0.729,2015/1/20
2,0,2015/1/20
4,0.705,2015/1/20
5,0.9595,2015/1/20
5,0.9425,2015/1/20
4,0.2732,2015/1/20
5,0.765,2015/1/20
5,0,2015/1/20
5,0.5095,2015/1/20
5,0.5759,2015/1/20
5,0.7964,2015/1/20
5,0.8313,2015/1/19
5,0.6696,2015/1/19
1,-0.4436,2015/1/19
5,0.4404,2015/1/19
5,0.8402,2015/1/19
5,0.0382,2015/1/19
4,-0.4253,2015/1/19
5,0.4019,2015/1/19
5,0.4019,2015/1/19
5,0.4404,2015/1/19
5,0.6588,2015/1/18
5,0.6249,2015/1/18
5,0.6369,2015/1/18
3,0.9231,2015/1/18
5,0.9907,2015/1/18
4,0.928,2015/1/18
5,0.6588,2015/1/18
5,0.1027,2015/1/18
5,0.9151,2015/1/18
5,0.9201,2015/1/18
5,0.4215,2015/1/18
5,0.9907,2015/1/18
4,0.8498,2015/1/18
5,-0.2922,2015/1/18
3,0.2163,2015/1/18
4,0.9042,2015/1/18
5,0.4404,2015/1/18
5,0.5949,2015/1/18
5,0,2015/1/18
5,0,2015/1/18
5,0.8547,2015/1/18
5,0.6114,2015/1/18
5,0.3893,2015/1/17
5,0.8614,2015/1/17
1,-0.7143,2015/1/17
5,0.3818,2015/1/16
4,0.9063,2015/1/16
5,0.7507,2015/1/16
5,0.9382,2015/1/16
5,0.9449,2015/1/16
3,0.8126,2015/1/16
4,0.8481,2015/1/16
5,0.7906,2015/1/16
5,0,2015/1/16
5,0.6784,2015/1/16
1,0,2015/1/16
5,0.9523,2015/1/16
5,0,2015/1/16
4,-0.2541,2015/1/16
5,0.9656,2015/1/16
2,0.3818,2015/1/16
5,0.6249,2015/1/15
5,0.5719,2015/1/15
2,0.4042,2015/1/15
5,0,2015/1/15
5,-0.3818,2015/1/15
5,0,2015/1/15
4,-0.138,2015/1/15
5,0.7469,2015/1/15
5,0.8953,2015/1/15
5,0.9309,2015/1/15
5,0.9075,2015/1/15
5,0.6369,2015/1/14
5,0.4404,2015/1/14
3,-0.3274,2015/1/14
5,0.9015,2015/1/14
5,0.8658,2015/1/14
5,0.8833,2015/1/14
5,0.9755,2015/1/14
5,0.9429,2015/1/14
5,0.4404,2015/1/14
5,0.5719,2015/1/14
5,0.8143,2015/1/14
5,0.8434,2015/1/14
5,0.3716,2015/1/14
3,0.558,2015/1/14
1,-0.6367,2015/1/13
5,0.5719,2015/1/13
5,0.4588,2015/1/13
2,-0.765,2015/1/13
5,0.8798,2015/1/13
1,0.4157,2015/1/13
3,-0.7841,2015/1/13
5,0.9062,2015/1/13
4,0.7906,2015/1/13
5,0.8439,2015/1/13
5,0.4588,2015/1/13
4,0.7874,2015/1/13
5,0.8655,2015/1/13
5,0.6369,2015/1/12
5,0.8507,2015/1/12
4,0.1406,2015/1/12
5,0.636,2015/1/12
5,0,2015/1/12
4,0.4019,2015/1/12
5,0.5095,2015/1/12
5,0.2023,2015/1/12
5,0.2023,2015/1/12
5,0.6369,2015/1/12
5,0.7964,2015/1/12
5,0.9115,2015/1/12
5,0.9535,2015/1/12
3,0.34,2015/1/12
1,0.5327,2015/1/11
5,0.5994,2015/1/11
5,0.6588,2015/1/11
1,0,2015/1/11
5,0.9169,2015/1/11
5,0.9318,2015/1/11
5,0.7496,2015/1/11
5,0.7496,2015/1/11
5,0.8225,2015/1/11
4,0.5562,2015/1/10
5,0.5212,2015/1/10
2,0.2197,2015/1/10
5,0.4939,2015/1/10
5,0,2015/1/10
4,0,2015/1/10
2,0.4386,2015/1/10
5,0.7722,2015/1/10
3,0.5608,2015/1/10
5,0,2015/1/9
4,0.8249,2015/1/9
1,0.9829,2015/1/9
5,0.8271,2015/1/9
5,0.7159,2015/1/9
5,0.9531,2015/1/9
3,0.5949,2015/1/9
5,0,2015/1/9
5,0.8519,2015/1/9
5,0.9492,2015/1/9
5,0.632,2015/1/9
1,-0.7636,2015/1/9
4,0.9059,2015/1/9
5,0.6369,2015/1/9
5,0.5983,2015/1/9
5,0.9551,2015/1/9
5,0.6895,2015/1/9
5,0.8602,2015/1/9
5,0.9744,2015/1/9
3,0.3952,2015/1/9
5,0.7783,2015/1/8
1,-0.765,2015/1/8
5,0.9587,2015/1/8
5,0.6696,2015/1/8
5,0.6369,2015/1/8
5,0.9832,2015/1/8
5,0.8439,2015/1/8
4,0.7003,2015/1/8
5,0.9251,2015/1/8
4,0.9402,2015/1/8
5,0.7351,2015/1/8
3,0.4215,2015/1/8
5,0.6369,2015/1/8
5,0,2015/1/8
5,0.9509,2015/1/8
5,0.8225,2015/1/8
5,0.4404,2015/1/8
5,0,2015/1/8
5,0.8788,2015/1/8
5,0.5719,2015/1/8
5,0.7177,2015/1/8
4,0.8615,2015/1/8
5,-0.34,2015/1/8
5,0.9892,2015/1/8
5,0.6369,2015/1/7
5,0.9744,2015/1/7
5,0.6688,2015/1/7
5,-0.8201,2015/1/7
2,-0.1531,2015/1/7
5,0.4927,2015/1/7
5,0.975,2015/1/7
5,0.733,2015/1/7
5,0.8126,2015/1/7
5,0.923,2015/1/7
5,0.9215,2015/1/7
4,0.4927,2015/1/7
5,0.887,2015/1/7
5,0.6114,2015/1/7
5,0.6696,2015/1/7
5,0.8164,2015/1/7
5,0.6369,2015/1/7
5,0.8316,2015/1/7
5,0.4215,2015/1/7
5,0.9358,2015/1/7
5,0.6369,2015/1/6
5,0.8199,2015/1/6
5,0.9919,2015/1/6
5,0.8165,2015/1/6
5,0.34,2015/1/6
5,0.5719,2015/1/6
5,0.8519,2015/1/6
3,-0.9159,2015/1/6
5,0.3716,2015/1/6
4,0.9775,2015/1/6
1,0.5562,2015/1/6
5,0.872,2015/1/6
5,0.7845,2015/1/6
5,0.8803,2015/1/6
5,0.6892,2015/1/6
5,0.9585,2015/1/6
5,0.961,2015/1/6
5,0.9042,2015/1/6
4,0,2015/1/6
5,0.9601,2015/1/5
5,0.9423,2015/1/5
5,0.5536,2015/1/5
5,0.5738,2015/1/5
5,-0.8881,2015/1/5
4,0.8779,2015/1/5
5,0.6486,2015/1/5
5,0.296,2015/1/5
4,-0.5574,2015/1/5
3,0.4404,2015/1/5
5,0.6792,2015/1/5
5,0.4215,2015/1/5
4,0.8176,2015/1/5
5,0.8217,2015/1/5
5,0.9788,2015/1/5
3,0,2015/1/5
3,0.5994,2015/1/5
5,0.9646,2015/1/5
3,0,2015/1/5
5,0.7398,2015/1/5
5,0.632,2015/1/5
5,0.7845,2015/1/5
5,0.5095,2015/1/5
1,-0.8279,2015/1/5
5,0.9169,2015/1/5
5,0.5719,2015/1/5
5,0.6696,2015/1/5
5,0,2015/1/4
5,0.5242,2015/1/4
5,0.2023,2015/1/4
5,0.9524,2015/1/4
5,0.9766,2015/1/4
5,0.6696,2015/1/4
5,0.9515,2015/1/4
5,0.6329,2015/1/4
4,0.9828,2015/1/4
5,0.8636,2015/1/4
5,0.6988,2015/1/4
5,0.9621,2015/1/4
5,0.9649,2015/1/4
5,0.6249,2015/1/4
5,0.3595,2015/1/4
5,0.4215,2015/1/4
5,0.6588,2015/1/4
5,0.875,2015/1/3
5,0.6369,2015/1/3
5,0.6696,2015/1/3
5,-0.4973,2015/1/3
4,0.9615,2015/1/3
5,0.8555,2015/1/3
5,0.6249,2015/1/3
5,0.9559,2015/1/3
5,0.836,2015/1/3
5,0.8955,2015/1/3
5,0,2015/1/3
5,0.7264,2015/1/3
5,0.9413,2015/1/3
5,0.5719,2015/1/3
5,0.7463,2015/1/3
5,0.8402,2015/1/3
5,0.9081,2015/1/3
2,-0.8877,2015/1/3
5,0.4588,2015/1/3
5,0.8217,2015/1/3
5,0.966,2015/1/3
5,0.8779,2015/1/3
5,0.5719,2015/1/3
5,0.5994,2015/1/2
5,0.6369,2015/1/2
5,0.765,2015/1/2
5,0.5719,2015/1/2
4,0.4404,2015/1/2
5,0,2015/1/2
5,0.4588,2015/1/2
5,0.6114,2015/1/2
5,0.946,2015/1/2
4,0.8016,2015/1/2
4,0.8148,2015/1/2
5,0.7351,2015/1/2
5,0.9713,2015/1/2
3,0,2015/1/2
2,0,2015/1/2
5,0.4199,2015/1/2
5,0.296,2015/1/2
5,0.9587,2015/1/2
5,0,2015/1/2
3,0,2015/1/2
5,0.9036,2015/1/2
1,-0.2047,2015/1/2
5,0.632,2015/1/1
5,0.8286,2015/1/1
5,0.8976,2015/1/1
4,0.8217,2015/1/1
5,0.5093,2015/1/1
5,0.8595,2015/1/1
1,-0.7639,2015/1/1
3,0.4939,2015/1/1
2,0,2015/1/1
4,-0.8398,2015/1/1
5,0.931,2015/1/1
5,0.6249,2015/1/1
5,0.9502,2014/12/31
5,0.9274,2014/12/31
3,0,2014/12/31
5,0.4739,2014/12/31
5,0.6249,2014/12/31
5,0.9331,2014/12/31
5,0.4404,2014/12/31
5,0.9918,2014/12/31
5,0.8316,2014/12/31
4,0.5738,2014/12/31
5,0.9607,2014/12/31
5,0.9314,2014/12/30
3,0.4588,2014/12/30
5,0.8481,2014/12/30
5,0.8126,2014/12/30
2,-0.2755,2014/12/30
5,0.9761,2014/12/30
5,0.8621,2014/12/30
5,-0.7906,2014/12/30
3,-0.0026,2014/12/30
5,0.6249,2014/12/30
5,0.7684,2014/12/30
5,0.9499,2014/12/30
5,0.4939,2014/12/30
5,0.639,2014/12/30
5,0.5267,2014/12/30
5,0.9246,2014/12/29
5,0.6114,2014/12/29
4,0.5346,2014/12/29
1,-0.0772,2014/12/29
5,0.8684,2014/12/29
5,0.6369,2014/12/29
2,0.6486,2014/12/29
5,0.6124,2014/12/29
5,0.9402,2014/12/29
5,0.6588,2014/12/29
5,0.9663,2014/12/29
5,-0.3404,2014/12/29
5,0.9442,2014/12/29
5,0.8743,2014/12/29
5,0.3612,2014/12/29
5,0.7485,2014/12/29
5,0.8061,2014/12/29
5,0.9493,2014/12/29
1,0,2014/12/29
2,0,2014/12/29
5,0.9384,2014/12/29
5,0.4215,2014/12/29
5,0.9349,2014/12/29
5,0.6588,2014/12/29
5,0.8715,2014/12/29
5,0.6249,2014/12/29
5,-0.4588,2014/12/28
3,-0.5546,2014/12/28
4,0,2014/12/28
1,-0.6361,2014/12/28
5,0,2014/12/28
5,0.4588,2014/12/28
5,0.9011,2014/12/28
5,0.7003,2014/12/28
5,0.5949,2014/12/28
5,0.6669,2014/12/28
5,0.9057,2014/12/28
5,0.5719,2014/12/27
4,-0.3611,2014/12/27
5,0.5719,2014/12/27
4,0.765,2014/12/27
5,0.5719,2014/12/27
5,0.5719,2014/12/27
5,0.8655,2014/12/27
5,0.5719,2014/12/27
5,0.6588,2014/12/27
5,0.5719,2014/12/27
5,0.5719,2014/12/27
4,0.8398,2014/12/27
5,0.4404,2014/12/27
3,0.9641,2014/12/27
5,0.5093,2014/12/27
5,0.8999,2014/12/27
5,0.8553,2014/12/27
5,0.9207,2014/12/27
5,0.7976,2014/12/27
5,0.5719,2014/12/27
4,0,2014/12/26
5,0.9626,2014/12/26
5,0.636,2014/12/26
5,0.8383,2014/12/26
3,0.0816,2014/12/26
5,-0.5027,2014/12/26
5,0,2014/12/26
4,0.7566,2014/12/26
1,-0.5897,2014/12/26
4,0.8807,2014/12/26
5,0.838,2014/12/26
5,0.8395,2014/12/26
5,0.7563,2014/12/26
5,0,2014/12/26
5,0.9501,2014/12/26
5,0.5859,2014/12/24
4,0.7579,2014/12/24
1,-0.5423,2014/12/24
5,0.7717,2014/12/24
4,0.5622,2014/12/24
5,0.6688,2014/12/24
5,0.6467,2014/12/24
5,0.4754,2014/12/24
5,0.9705,2014/12/24
4,0.4588,2014/12/24
5,0.5994,2014/12/24
5,0.5719,2014/12/24
5,0.9099,2014/12/24
5,0.8481,2014/12/24
5,0.9563,2014/12/23
5,0.6696,2014/12/23
3,0.296,2014/12/23
5,0.9186,2014/12/23
3,0.0433,2014/12/23
5,0.9794,2014/12/23
5,0.9806,2014/12/23
4,0.6705,2014/12/23
