helpfulnessRatio,review_score,review_modifier_ratio,nlpScore,verified_purchase,vine
0.5,0.4574,0.01010101,0.708143426,1,0
0.5,0.7016,0,0.810706371,1,0
0.5,0.9738,0,0.835449159,1,0
0.75,0,0,0.742920861,1,0
0.5,0.6688,0,0.832704295,1,0
0.5,-0.2755,0,0.721913276,1,0
0.5,0.9187,0,0.83869065,1,0
0.5,0.5719,0,0.675034896,1,0
0.5,0.5719,0,0.814561104,1,0
0.8125,0.9756,0.002890173,0.851014469,1,0
0.5,0.4404,0.010869565,0.730917777,1,0
0.5,0.4404,0,0.621750886,1,0
0.5,0.9873,0.010752688,0.848867434,1,0
0.5,0.7717,0.019607843,0.767057511,1,0
0.5,0.3089,0,0.788573158,1,0
0.5,0.5719,0,0.632178365,1,0
0.5,0.9492,0.01,0.814499723,1,0
0.5,0.8827,0,0.845370562,1,0
0.5,0.9555,0,0.854143105,1,0
0.5,0.9769,0.010869565,0.851480997,1,0
0.5,0.9189,0,0.870046463,1,0
0.5,0.836,0,0.797455575,1,0
0.5,0.7466,0.003344482,0.850668465,1,0
0.5,0.5719,0.035714286,0.855541524,1,0
0.5,0.5622,0,0.621750886,1,0
0.5,0,0,0.718349734,1,0
0.5,0.8775,0.013333333,0.796601691,1,0
0.5,0.7003,0,0.647649072,1,0
0.5,0.5473,0,0.627392782,1,0
0.5,0.9214,0.009615385,0.850636682,1,0
0.5,0.9414,0,0.833932515,1,0
0.5,0.8481,0,0.84127657,1,0
0.5,0.8807,0,0.854236154,1,0
0.5,0.8104,0.008333333,0.753284536,0,0
0.5,0,0,0.600882226,1,0
0.5,0.9263,0,0.784431169,1,0
0.5,0.9489,0.006578947,0.855357986,1,0
0.666666667,0.8627,0.004098361,0.815256845,1,0
0.5,0.3148,0,0.873013102,1,0
0.5,-0.1027,0,0.867952586,1,0
0.5,-0.0572,0,0.773979323,1,0
0.5,0.8494,0,0.853379858,1,0
0.5,0.5719,0,0.872248497,1,0
0.5,0.7841,0.020408163,0.710762736,1,0
0.75,0,0,0.779182314,1,0
0.5,0.5719,0,0.623368926,1,0
0.5,0.9115,0.007042254,0.798299595,1,0
0.666666667,0.4903,0.004149378,0.854878755,1,0
0.8125,-0.234,0,0.852983453,1,0
0.5,0.3074,0.008163265,0.824455646,1,0
0.5,0.6249,0,0.644440485,1,0
0.5,-0.1327,0.020833333,0.776666161,1,0
0.5,0.4927,0.038461538,0.637391659,1,0
0.666666667,0.8126,0.00754717,0.853814992,1,0
0.333333333,0.5719,0,0.841851865,1,0
0.5,0.9514,0.004807692,0.844624632,1,0
0.5,-0.2755,0,0.798013541,1,0
0.5,0.5949,0,0.770991359,1,0
0.5,0.972,0,0.848798199,1,0
0.5,0.6369,0,0.666654177,1,0
0.5,0.9665,0,0.821422373,1,0
0.5,0.9628,0,0.803480662,1,0
0.5,0.8779,0,0.662075933,1,0
0.333333333,0.7964,0,0.770971006,1,0
0.5,-0.3282,0,0.826091659,1,0
0.5,-0.8487,0,0.793012015,1,0
0.5,0.9337,0.003460208,0.855078031,1,0
0.5,0.7852,0.007518797,0.824944067,1,0
0.666666667,0,0,0.599323842,1,0
0.5,0.951,0.005780347,0.866679212,0,0
0.5,0.3956,0,0.815600143,0,0
0.5,0.8845,0.006289308,0.878989819,1,0
0.5,0.632,0,0.873382146,1,0
0.5,0.9457,0.015151515,0.863615009,1,0
0.5,0.9221,0.018691589,0.798374884,1,0
0.666666667,0.9652,0.005154639,0.857473855,1,0
0.5,0.909,0,0.872835473,1,0
0.5,0.8724,0,0.788920483,0,0
0.5,0.4404,0,0.632123904,1,0
0.5,0.6696,0,0.809857623,1,0
0.5,0.6467,0,0.775084644,1,0
0.5,0.7398,0.008097166,0.863492316,1,0
0.5,0.6249,0,0.585447312,1,0
0.5,-0.6581,0,0.80190999,1,0
0.666666667,0,0,0.842438832,1,0
0.5,0.6696,0,0.810301781,1,0
0.5,0.4215,0,0.848047222,1,0
0.5,0.5719,0,0.675034896,1,0
0.5,0.8358,0,0.828656296,1,0
0.5,0.8588,0,0.809956447,1,0
0.666666667,0.9531,0.01509434,0.8104961,1,0
0.5,0.9272,0,0.819745523,1,0
0.5,0.9196,0,0.843993539,1,0
0.5,0.4404,0,0.621750886,1,0
0.5,0.5719,0,0.675034896,1,0
0.5,0.4692,0,0.822614892,0,0
0.5,0.6369,0,0.762611855,1,0
0.5,0.783,0,0.886582068,1,0
0.5,0.7003,0,0.782479458,1,0
0.5,0.9333,0,0.806253908,1,0
0.5,0.93,0,0.793377407,1,0
0.6,0.7262,0,0.829224875,1,0
0.5,0.5994,0.015873016,0.827233469,1,0
0.666666667,0,0,0.788286096,1,0
0.5,0.7777,0,0.816819637,1,0
0.5,0.9772,0.007434944,0.841538985,1,0
0.5,0.7845,0,0.818215366,1,0
0.5,0.9371,0,0.804543286,1,0
0.5,0,0.038461538,0.617455285,1,0
0.5,0.926,0,0.822408096,1,0
0.5,0.9755,0.003253796,0.874775658,1,0
0.714285714,-0.4482,0.004405286,0.859814486,1,0
0.5,0.7424,0.020833333,0.761075242,1,0
0.5,0.8805,0,0.853263401,1,0
0.5,0.5095,0.045454545,0.746612287,1,0
0.5,0.4215,0,0.636091705,0,0
0.5,0.9588,0.005494505,0.845301241,1,0
0.5,-0.2065,0,0.803504982,1,0
0.5,0.4404,0,0.715628234,1,0
0.5,0.9391,0,0.859088434,1,0
0.333333333,0.8442,0,0.684062268,1,0
0.5,0.4199,0,0.672653794,1,0
0.5,0.7687,0,0.735227819,1,0
0.5,0.9097,0,0.763999471,1,0
0.5,0.4028,0.014925373,0.72909193,1,0
0.333333333,0,0,0.769437337,1,0
0.5,0.9616,0.007653061,0.866277475,1,0
0.5,0.4588,0,0.856027211,1,0
0.5,0,0,0.760891087,1,0
0.5,0.9097,0,0.796250349,1,0
0.333333333,-0.6124,0,0.82315725,1,0
0.833333333,0.9776,0,0.8621393,1,0
0.5,0.4215,0,0.627392782,1,0
0.5,0.8242,0,0.843639209,1,0
0.5,0.9201,0,0.720589534,1,0
0.5,0.5095,0.043478261,0.75983803,1,0
0.666666667,0.9258,0.015151515,0.714943187,1,0
0.5,0.9178,0.006369427,0.843473716,1,0
0.5,0.6098,0.004587156,0.834796669,1,0
0.5,0.6786,0.01980198,0.835522944,1,0
0.5,0.9712,0.020408163,0.769434468,1,0
0.5,0.775,0,0.852661215,1,0
0.5,0,0.038461538,0.679092139,1,0
0.5,0.908,0.003802281,0.863347428,1,0
0.75,0.2023,0,0.833834925,1,0
0.5,0.5994,0,0.682303439,1,0
0.5,0.9621,0.008368201,0.875361211,1,0
0.5,0.7526,0.02173913,0.786140989,1,0
0.5,0.9459,0.011764706,0.802664299,1,0
0.5,0.8513,0.03030303,0.705730076,1,0
0.5,0.4404,0.014925373,0.638647365,1,0
0.5,0.6908,0.00931677,0.856578214,1,0
0.5,0.5267,0,0.709161245,1,0
0.5,0.7896,0.008928571,0.853027974,1,0
0.666666667,0.9492,0.002739726,0.864469389,1,0
0.5,-0.5255,0,0.77488341,0,0
0.5,0.5719,0,0.876379736,1,0
0.5,0.9299,0,0.805628294,1,0
0.5,0.6442,0.011627907,0.759390131,1,0
0.5,0.8121,0.011627907,0.749161568,1,0
0.5,0.7717,0.026315789,0.698874399,1,0
0.5,0,0.026315789,0.600639154,1,0
0.5,0.9732,0,0.821708709,1,0
0.5,0.6705,0,0.793102737,1,0
0.5,0.6542,0,0.785636839,1,0
0.833333333,0.2429,0,0.821946143,1,0
0.5,0,0,0.721912145,1,0
0.5,0.9443,0,0.850121045,1,0
0.6,-0.7553,0,0.736086173,1,0
0.5,0.6249,0,0.72423194,1,0
0.5,0.7096,0,0.802103163,1,0
0.5,0.7351,0,0.85937911,1,0
0.5,-0.9001,0.013157895,0.82896033,1,0
0.5,0,0,0.665336272,1,0
0.5,0.4404,0,0.870210286,1,0
0.5,0.6114,0,0.782769504,1,0
0.5,0,0.024390244,0.765957137,1,0
0.666666667,0.6908,0,0.812064894,1,0
0.5,0.6249,0,0.644440485,1,0
0.5,0.7297,0.00729927,0.848923404,1,0
0.5,0.9647,0,0.889967489,1,0
0.5,0.296,0,0.625768108,1,0
0.5,0.4404,0,0.686549908,1,0
0.5,0,0,0.665948822,1,0
0.5,0.7579,0,0.836707013,1,0
0.5,0.8622,0.012195122,0.845295127,1,0
0.5,-0.2612,0,0.802419401,1,0
0.666666667,0.9273,0,0.838689733,1,0
0.5,0.6369,0,0.658972088,1,0
0.5,0.8975,0.008474576,0.863772965,1,0
0.333333333,0.9551,0.001650165,0.877534189,1,0
0.5,0.891,0,0.826019358,1,0
0.5,0.9213,0.007246377,0.875494465,1,0
0.5,0.765,0,0.740637832,1,0
0.5,0.836,0,0.849101481,1,0
0.5,0.2838,0.013513514,0.753893129,1,0
0.333333333,0.9904,0,0.859663979,0,0
0.666666667,0.9042,0.009708738,0.813704929,1,0
0.714285714,0.5441,0.003921569,0.873677216,1,0
0.5,0.8424,0.005649718,0.874722407,1,0
0.5,0.6573,0,0.838313365,1,0
0.5,0.9895,0.007537688,0.840876615,1,0
0.333333333,0,0,0.822508341,1,0
0.5,0.9541,0,0.870202126,1,0
0.5,0.7003,0,0.760536859,1,0
0.5,0.8803,0,0.847526467,1,0
0.333333333,0.3808,0,0.781120333,1,0
0.5,0.5994,0,0.766160305,1,0
0.5,0,0.025,0.793755608,1,0
0.5,0,0,0.688039196,1,0
0.5,0.6597,0,0.833519042,1,0
0.5,0.9702,0,0.821981231,1,0
0.5,0.8467,0,0.845921933,1,0
0.5,0.891,0.008333333,0.808458187,1,0
0.6,-0.652,0,0.819412155,1,0
0.5,0.4389,0,0.813475112,1,0
0.75,0.9527,0.013636364,0.860185281,1,0
0.5,0.7579,0,0.82656731,1,0
0.5,0.4588,0,0.746105838,1,0
0.5,0.9165,0.011235955,0.824489195,0,0
0.5,0.8687,0,0.752747972,1,0
0.5,0.4404,0.020833333,0.69599771,1,0
0.5,0.9738,0,0.822456922,1,0
0.5,0,0,0.825675542,1,0
0.5,0.9672,0,0.858928782,1,0
0.5,0.95,0.022857143,0.819893729,1,0
0.5,0.8827,0,0.853113796,1,0
0.5,0.9007,0.016528926,0.816388191,1,0
0.5,0.9896,0.009070295,0.862542732,1,0
0.5,0.9865,0.005610098,0.88521929,1,0
0.5,0.8807,0,0.824536256,1,0
0.5,0.9466,0,0.834240513,0,0
0.333333333,0.6588,0,0.786731444,1,0
0.333333333,0.5106,0,0.850140582,1,0
0.333333333,0.6369,0,0.753487075,1,0
0.5,0.9265,0,0.841377972,1,0
0.5,0.6114,0,0.844872684,1,0
0.5,0.6249,0,0.644440485,1,0
0.5,0.0188,0.014492754,0.799371193,1,0
0.6,0.5994,0,0.718570412,1,0
0.5,0.8472,0,0.844731886,1,0
0.5,0.8459,0,0.856402402,1,0
0.5,0.8924,0,0.859745881,1,0
0.5,-0.2755,0,0.732349918,1,0
0.5,0.5095,0.047619048,0.679775877,1,0
0.333333333,0.6249,0,0.773294484,1,0
0.5,0.8555,0,0.804605756,1,0
0.5,0.9598,0,0.812348916,1,0
0.5,0.6249,0,0.597161406,1,0
0.5,0.6249,0,0.749205526,1,0
0.5,0.7418,0.014285714,0.777608486,1,0
0.5,0,0,0.727071783,1,0
0.5,0.7164,0,0.858254918,1,0
0.5,0.9713,0.004694836,0.860274624,1,0
0.5,0.658,0,0.863284247,1,0
0.5,0.8052,0,0.814719773,1,0
0.333333333,0.9477,0,0.838552292,1,0
0.5,0,0,0.74914036,1,0
0.5,0.8999,0,0.728096803,1,0
0.714285714,0.9416,0,0.887474551,1,0
0.5,0.9337,0.010752688,0.885888336,1,0
0.333333333,-0.4007,0,0.867694666,1,0
0.5,0.632,0,0.743997024,1,0
0.5,0.5859,0,0.829026441,1,0
0.5,0.5719,0,0.753119022,1,0
0.714285714,0.7462,0.004338395,0.875163906,1,0
0.5,0.9755,0.00877193,0.872331658,1,0
0.5,0.784,0,0.798968311,1,0
0.5,0.5719,0,0.841851865,1,0
0.5,0.9723,0.00310559,0.858737982,1,0
0.5,0.5994,0.015384615,0.837583055,1,0
0.5,0.4927,0,0.850350376,1,0
0.75,0.5399,0.005586592,0.760873512,1,0
0.5,0.6369,0,0.700688246,1,0
0.5,0.9276,0,0.846361367,1,0
0.5,-0.4482,0,0.825087831,1,0
0.666666667,0.9626,0,0.873539175,0,0
0.5,0,0.036363636,0.644931854,1,0
0.6,0,0,0.790436791,0,0
0.5,0.4404,0,0.827104612,1,0
0.5,0.9393,0,0.734150225,1,0
0.5,0.4404,0,0.621750886,1,0
0.5,0.4588,0,0.762489416,1,0
0.5,0.5971,0,0.834036297,1,0
0.5,0.765,0.010752688,0.860113255,1,0
0.5,0.5411,0,0.807816206,1,0
0.5,-0.1027,0,0.601072818,1,0
0.5,0.5411,0,0.764005218,1,0
0.5,0.6369,0,0.759498072,1,0
0.333333333,0.6932,0,0.759261689,1,0
0.5,0.6249,0,0.695179869,1,0
0.5,0.9813,0.005089059,0.856101474,0,0
0.2,0.7783,0.02,0.763895398,1,0
0.333333333,0.7906,0,0.854497413,1,0
0.5,0.6588,0,0.72596689,1,0
0.5,0,0,0.788970968,0,0
0.5,0,0,0.823336101,1,0
0.5,0.4404,0,0.797201056,1,0
0.666666667,0.4404,0,0.782750216,0,0
0.5,0.836,0,0.79352326,1,0
0.5,0.3384,0.027777778,0.802460067,1,0
0.5,0.9582,0,0.803337872,1,0
0.5,0.4926,0.01,0.846117704,1,0
0.5,0,0.023255814,0.634093255,1,0
0.714285714,0.8622,0,0.856278512,1,0
0.5,0.6369,0,0.668776047,1,0
0.5,0.6784,0,0.614175953,1,0
0.5,0.6378,0,0.871717614,1,0
0.5,0,0,0.827889997,1,0
0.5,0.4404,0,0.666846947,1,0
0.5,0.4927,0,0.618617976,1,0
0.5,0.6705,0,0.815521659,1,0
0.5,0.5719,0,0.814561104,1,0
0.5,0.765,0.025,0.778505196,1,0
0.5,0.6249,0,0.640402783,1,0
0.5,0.6229,0,0.599599908,1,0
0.5,0,0,0.774964246,1,0
0.5,0.6229,0,0.599599908,1,0
0.5,0.765,0,0.851243193,1,0
0.5,0.5994,0,0.700108605,1,0
0.5,0.6588,0,0.778776764,1,0
0.5,0.6808,0,0.834748787,1,0
0.5,0.5719,0,0.614175953,1,0
0.5,0.6369,0,0.782912445,1,0
0.5,0.6696,0,0.658972088,1,0
0.5,0.9885,0.007246377,0.86528416,1,0
0.5,0.3612,0,0.844088786,0,0
0.5,0.6124,0,0.722354568,1,0
0.5,-0.4847,0,0.778912976,1,0
0.5,0.9201,0.01,0.830209554,1,0
0.5,0.8507,0.006756757,0.857099417,1,0
0.714285714,0.9506,0.008097166,0.866226812,1,0
0.5,0.6369,0,0.765482772,1,0
0.666666667,0.9758,0,0.877279027,1,0
0.5,0.5949,0,0.770991359,1,0
0.5,0.6369,0,0.822356616,1,0
0.5,0.2617,0,0.81666574,1,0
0.5,0.6696,0,0.821828246,1,0
0.5,0.7424,0,0.892858244,1,0
0.5,0.5849,0.015,0.786781301,1,0
0.5,-0.6908,0,0.78968052,1,0
0.5,0.924,0.005376344,0.867774522,1,0
0.666666667,0.9509,0,0.832367924,1,0
0.5,0.0606,0,0.783608168,1,0
0.714285714,0.5719,0,0.76789415,1,0
0.5,0,0,0.784151991,1,0
0.5,0.6369,0,0.666654177,1,0
0.25,-0.2836,0,0.825832253,1,0
0.714285714,-0.766,0.002398082,0.839418115,1,0
0.5,0.2732,0,0.734760954,1,0
0.5,-0.8337,0.011235955,0.739653456,1,0
0.5,0.3016,0.007874016,0.847716855,1,0
0.5,0,0,0.775626129,1,0
0.666666667,0.1901,0,0.736594673,1,0
0.5,0.8381,0,0.779003668,1,0
0.5,0.6369,0,0.684126965,1,0
0.5,0.784,0,0.666041914,1,0
0.6,0.5719,0,0.683871339,1,0
0.5,0.9448,0,0.86634407,0,0
0.5,0.296,0,0.568770409,1,0
0.333333333,-0.1141,0.014084507,0.804706957,1,0
0.333333333,0.9554,0.006050605,0.890908911,0,0
0.5,0.6191,0,0.826089743,1,0
0.5,0.9169,0,0.722122687,1,0
0.5,0.6369,0,0.684126965,0,0
0.5,0.9575,0,0.854007294,1,0
0.5,0.5949,0,0.770991359,1,0
0.5,0.7627,0,0.821904366,1,0
0.5,0.8905,0,0.810848428,1,0
0.5,0.296,0,0.568770409,1,0
0.5,0.9417,0,0.706110388,1,0
0.5,0.9522,0,0.870567791,1,0
0.5,0.9448,0,0.866939966,0,0
0.5,0.9379,0.007462687,0.771069098,1,0
0.5,0.9474,0.014705882,0.841744327,1,0
0.5,0.3372,0,0.7580735,1,0
0.5,0.8387,0.006472492,0.842861569,1,0
0.8,-0.5119,0,0.823569289,1,0
0.5,0.8908,0,0.881056113,1,0
0.5,0.8754,0,0.852317233,0,0
0.666666667,0.9601,0.008522727,0.872710167,1,0
0.5,0,0,0.633485188,1,0
0.5,0,0,0.839714983,1,0
0.333333333,0.6588,0,0.839657266,0,0
0.5,0.6633,0,0.817017207,1,0
0.8,0.9325,0.00462963,0.841953513,1,0
0.5,0.3412,0,0.7548072,1,0
0.5,0.6696,0.027777778,0.740434798,1,0
0.5,0.6688,0,0.77290349,1,0
0.333333333,-0.4146,0,0.822027131,1,0
0.333333333,0.9476,0,0.859081757,1,0
0.5,0.4404,0,0.638457074,1,0
0.5,0.6696,0,0.683527058,1,0
0.5,0,0,0.816912411,1,0
0.5,0.877,0,0.79562267,1,0
0.5,0.9287,0,0.8088241,0,0
0.5,0.4404,0,0.770135614,1,0
0.5,0,0,0.770166511,1,0
0.5,0.9182,0.010869565,0.842314589,1,0
0.5,0,0,0.675576079,1,0
0.5,0.9741,0,0.837031916,1,0
0.5,0.8316,0,0.651350941,1,0
0.666666667,-0.4404,0.003787879,0.85306488,1,0
0.5,0.5719,0,0.614175953,1,0
0.5,0.0611,0.006944444,0.830915839,1,0
0.5,0.9564,0,0.840355324,1,0
0.5,0,0,0.817751798,1,0
0.5,0.9829,0,0.856889078,1,0
0.5,0.957,0,0.788008207,1,0
0.5,-0.2755,0,0.690969449,1,0
0.5,0.9224,0,0.769223322,1,0
0.5,0.5499,0.012658228,0.779243547,1,0
0.5,0.9675,0.008474576,0.83809987,1,0
0.5,-0.7774,0.012048193,0.789419824,1,0
0.5,-0.2023,0,0.817762043,1,0
0.5,0.9186,0,0.770241459,1,0
0.333333333,0.6588,0,0.741136389,1,0
0.5,0.8136,0.004956629,0.86498647,1,0
0.5,0.7447,0,0.798397458,1,0
0.333333333,0.9177,0.005524862,0.87392231,0,0
0.5,0.481,0,0.800851892,1,0
0.5,0.9766,0,0.815957007,1,0
0.5,0.5719,0,0.871423316,1,0
0.5,-0.6539,0,0.783400271,1,0
0.5,0.5106,0.00877193,0.7643602,1,0
0.5,0.6467,0,0.876727285,1,0
0.5,-0.4184,0.010204082,0.810987712,1,0
0.875,0.8585,0.016129032,0.78488889,1,0
0.5,0.4404,0,0.621750886,1,0
0.5,0.8655,0.021978022,0.788079881,1,0
0.5,0,0,0.792159251,1,0
0.875,0.9354,0,0.888471674,1,0
0.625,-0.9194,0.010309278,0.854383827,1,0
0.5,0.6369,0,0.783907321,1,0
0.5,-0.782,0.0078125,0.84453859,1,0
0.5,0.5719,0,0.827452641,1,0
0.5,0.9821,0.005291005,0.877548207,1,0
0.5,0.4926,0,0.623401038,1,0
0.5,0.8268,0,0.820574551,1,0
0.5,0.9118,0,0.821314623,1,0
0.5,0.4404,0,0.621750886,1,0
0.5,0.7371,0,0.793533148,0,0
0.5,0.6757,0.014084507,0.834600816,1,0
0.5,0,0,0.809798366,1,0
0.5,0.8481,0,0.813085037,1,0
0.5,-0.0683,0,0.814200941,1,0
0.5,-0.3412,0.01,0.787486484,1,0
0.5,0.7783,0,0.773343562,1,0
0.5,0.5719,0,0.675034896,1,0
0.8,0.9839,0,0.858779708,1,0
0.5,0.5023,0,0.815958107,1,0
0.5,0.3983,0,0.745543637,1,0
0.5,0.9821,0.013793103,0.816142482,1,0
0.5,-0.5216,0,0.749978867,1,0
0.5,-0.2755,0,0.78493413,0,0
0.5,0,0,0.715760622,1,0
0.5,0.2716,0.027777778,0.825464109,1,0
0.5,0.9831,0.003412969,0.852951394,1,0
0.5,0.8555,0,0.855847433,1,0
0.5,0.8999,0.021276596,0.826040964,1,0
0.5,-0.7096,0.063829787,0.74909979,1,0
0.5,0.875,0.045454545,0.781215473,1,0
0.6,0.8016,0.003533569,0.869269654,1,0
0.5,0.6369,0,0.657414566,1,0
0.5,0.7835,0.006493506,0.847963913,1,0
0.5,0.9191,0,0.797058385,1,0
0.5,-0.3466,0.004761905,0.832762912,1,0
0.5,0.875,0.045454545,0.781215473,1,0
0.5,0.6369,0,0.771510289,1,0
0.5,0.6369,0,0.684126965,1,0
0.5,-0.1321,0,0.824758692,1,0
0.5,0.765,0,0.815861438,1,0
0.666666667,0.1613,0,0.78251654,1,0
0.5,0.5719,0,0.797107868,1,0
0.5,0.8576,0,0.817754582,1,0
0.5,0.4927,0,0.699423635,0,0
0.5,0.9448,0,0.84903382,1,0
0.5,0.8264,0,0.841920512,0,0
0.5,0.9654,0.025157233,0.817212571,0,0
0.5,0.802,0,0.684126965,0,0
0.5,0.4927,0.047619048,0.610185958,1,0
0.6,0.4659,0.00974026,0.875002917,0,0
0.666666667,0.5994,0.017241379,0.735749055,1,0
0.5,0.5379,0.047619048,0.607943146,1,0
0.333333333,-0.5875,0,0.715583932,1,0
0.5,0,0,0.677187492,1,0
0.5,0.8883,0.020833333,0.843695649,1,0
0.5,0.9493,0,0.818504953,1,0
0.666666667,0.2838,0.02,0.751182196,1,0
0.666666667,0,0.00990099,0.821134661,1,0
0.5,0.6369,0.026315789,0.773511529,1,0
0.5,0.886,0,0.775174996,1,0
0.5,0.7845,0,0.777099852,1,0
0.5,0.8479,0,0.65300025,1,0
0.5,0.5696,0.004694836,0.890359423,1,0
0.5,0.6083,0.008264463,0.827852222,1,0
0.5,0.3666,0,0.840281402,1,0
0.5,0.714,0,0.811836419,1,0
0.5,0.9837,0.007575758,0.841977031,1,0
0.5,0.6369,0,0.815708181,1,0
0.5,0.7996,0,0.799879997,1,0
0.5,0.9733,0.009501188,0.867947526,1,0
0.5,0.6507,0.013157895,0.796714605,1,0
0.5,0.7184,0,0.818331569,1,0
0.5,0.5719,0,0.617740584,1,0
0.5,0.9459,0.00621118,0.835884693,1,0
0.5,0.7901,0,0.712207236,1,0
0.5,0.8047,0,0.758105485,1,0
0.5,0.5859,0,0.623260581,1,0
0.5,0.431,0,0.582093132,1,0
0.5,0.4404,0,0.790613021,0,0
0.5,0.54,0.045454545,0.610185958,1,0
0.5,0.9132,0.015873016,0.824966187,1,0
0.5,0.6249,0,0.662962196,1,0
0.5,0.9118,0,0.849682726,1,0
0.5,0.8454,0,0.745786408,1,0
0.5,0.4926,0,0.645839247,1,0
0.5,0.8489,0,0.808089129,1,0
0.5,0.8312,0.00295858,0.857102904,1,0
0.6,0.2547,0,0.845609194,1,0
0.5,0.9799,0,0.840094226,1,0
0.5,0.4926,0,0.645839247,1,0
0.5,0.4826,0,0.741069236,1,0
0.5,0.8439,0,0.776952714,1,0
0.5,0.5994,0.027777778,0.823745736,1,0
0.5,0.3716,0,0.738668711,1,0
0.6,0.9115,0.009615385,0.805029789,1,0
0.5,0.7003,0.006329114,0.820006243,1,0
0.6,-0.8777,0,0.824830034,0,0
0.5,0.5719,0,0.83501861,1,0
0.5,0.6696,0,0.716459978,1,0
0.5,0.6749,0,0.737978837,1,0
0.75,0.8176,0,0.831988944,1,0
0.5,0.8221,0,0.6015747,1,0
0.5,0.9505,0.009090909,0.863272065,1,0
0.5,0.8316,0.018181818,0.818508867,1,0
0.5,0.5826,0.01369863,0.859235978,1,0
0.5,0.6369,0,0.666654177,1,0
0.833333333,0.9275,0.007736944,0.824673827,1,0
0.5,0.8555,0,0.752411242,1,0
0.625,0.9956,0.007083825,0.885338656,0,0
0.5,0.9118,0,0.871804209,1,0
0.5,0.9421,0,0.836123068,1,0
0.5,0.9719,0,0.74647386,0,0
0.6,0.812,0,0.869730777,1,0
0.5,0.68,0,0.859776932,1,0
0.5,0.8504,0,0.802151997,1,0
0.5,0.4926,0,0.703943386,1,0
0.5,0.9652,0.025974026,0.781610746,1,0
0.5,0.5719,0,0.883002434,1,0
0.5,0.8118,0,0.868775576,0,0
0.5,0.743,0,0.804316653,1,0
0.8,0.9795,0.009063444,0.868784353,1,0
0.5,0.4926,0,0.621750886,1,0
0.5,0,0,0.816982537,1,0
0.333333333,-0.4215,0,0.769229231,1,0
0.666666667,0.9289,0.004366812,0.836287398,1,0
0.333333333,-0.6007,0,0.767185467,1,0
0.333333333,-0.7558,0,0.776830664,1,0
0.5,0.9081,0.014184397,0.852117825,1,0
0.5,0.636,0.03030303,0.708460699,1,0
0.5,0.9766,0,0.818965966,1,0
0.5,0,0,0.756464949,1,0
0.5,0.6705,0,0.807201592,1,0
0.5,0.99,0.006423983,0.886396026,1,0
0.5,0.7804,0.008733624,0.848834674,0,0
0.5,0.939,0,0.815533458,1,0
0.5,0.2023,0,0.524842655,1,0
0.333333333,0.3818,0,0.829469409,0,0
0.666666667,0.8774,0,0.827960148,1,0
0.5,0.6114,0,0.889081667,1,0
0.5,0.636,0,0.827484432,1,0
0.5,0.5994,0,0.73030168,1,0
0.5,0.7115,0.009345794,0.840500045,1,0
0.5,0.8902,0.014492754,0.846562664,1,0
0.5,0,0,0.821409732,1,0
0.5,0.7943,0,0.827486703,1,0
0.5,0.4926,0,0.621750886,1,0
0.5,0.865,0,0.858030759,1,0
0.5,0.9692,0.003164557,0.86536525,1,0
0.5,0.6249,0,0.644440485,1,0
0.5,0.9188,0,0.874929241,1,0
0.333333333,0.4404,0,0.754448216,1,0
0.5,0.7405,0,0.640402783,1,0
0.5,0.8126,0,0.8303273,1,0
0.5,0.9208,0.018867925,0.790064409,1,0
0.333333333,0.4118,0,0.784412752,1,0
0.5,0.1779,0,0.8263335,1,0
0.5,0.5719,0,0.857399768,1,0
0.5,0.5719,0,0.767074542,1,0
0.5,0.5574,0,0.623323006,1,0
0.5,0.959,0.01369863,0.81549906,1,0
0.5,0.875,0,0.890891272,0,0
0.5,0.765,0,0.798750871,1,0
0.5,0.807,0.015625,0.793953081,1,0
0.5,0.6369,0,0.812375076,1,0
0.5,0.8895,0,0.878983568,1,0
0.5,0.8895,0,0.879629691,1,0
0.5,0.4404,0,0.613433638,1,0
0.5,0.4404,0,0.588964999,1,0
0.5,0.7474,0.027027027,0.67046463,1,0
0.25,0.4754,0.03030303,0.723218056,1,0
0.5,0.836,0,0.816510447,1,0
0.5,0.9595,0,0.851416256,1,0
0.5,0.4588,0,0.663513782,1,0
0.5,0.8126,0,0.923602816,1,0
0.5,0.9214,0,0.747874947,1,0
0.5,0.2263,0,0.825317613,1,0
0.5,0.8519,0,0.845723247,1,0
0.5,0.296,0,0.553790353,1,0
0.5,0.4912,0,0.83800445,1,0
0.5,0.1409,0.005494505,0.791862534,1,0
0.5,0.6588,0,0.797485687,1,0
0.5,-0.3632,0.03030303,0.744787331,1,0
0.5,0.6892,0,0.816444372,1,0
0.5,0.8745,0,0.831790678,1,0
0.5,0.5994,0,0.747695031,1,0
0.5,0.8774,0,0.842381748,1,0
0.5,0.4588,0,0.663513782,1,0
0.333333333,0.8625,0.01754386,0.866098176,1,0
0.25,0.6652,0,0.770165874,1,0
0.5,0.6562,0,0.838736323,1,0
0.5,0.7755,0,0.758606398,0,0
0.5,0.8268,0,0.857821007,1,0
0.333333333,0.5719,0,0.657944803,1,0
0.5,0.8519,0,0.845765229,1,0
0.5,0.4404,0,0.779605571,1,0
0.5,0.5301,0,0.824526978,1,0
0.5,0.9787,0.007751938,0.857601609,1,0
