,综合得分指数
2061,0.15823402174521536
2062,0.1470060613429774
2063,0.14890477229989382
2064,0.08209468324825439
2065,0.21248022718798135
2066,0.14059589013358767
2067,0.14054684015323748
2068,0.14421996546225235
2069,0.13817252312758835
2070,0.14164884553731166
2071,0.11661796447594422
2072,0.12060701671312976
2073,0.13085878296525402
2074,0.11661796447594422
2075,0.14086747416921067
2076,0.12305514646714212
2077,0.12507482382176313
2078,0.10580232560449633
2079,0.19128649953922577
2080,0.13107546342694767
2081,0.1484236060274655
2082,0.13232512299550545
2083,0.14167496821883013
2084,0.10637467526701626
2085,0.13234942037791153
2086,0.11233334830767745
2087,0.16872952049714834
2088,0.12380561915812259
2089,0.13398600564146615
2090,0.13969674968549972
2091,0.11819756505756629
2092,0.0828384978019785
2093,0.15024117894481212
2094,0.14025526330455415
2095,0.1421247265417403
2096,0.14508656689726665
2097,0.21948966686232968
2098,0.1283157190627523
2099,0.12644541274762222
2100,0.1422017690334428
2101,0.13485027516127718
2102,0.10543822886398113
2103,0.1283157190627523
2104,0.12491288201000462
2105,0.13930935149772206
2106,0.14593324412100472
2107,0.14117147752676865
2108,0.08050751384424241
2109,0.14783049947343563
2110,0.1325384025485566
2111,0.09924846693806609
2112,0.1988800630622155
2113,0.1232478986353147
2114,0.13730135155978038
2115,0.09999744144306337
2116,0.14165575636260888
2117,0.14720636991306726
2118,0.16367114852094486
2119,0.13981389300738084
2120,0.1178586524094942
2121,0.14215933565223168
2122,0.12561680583677004
2123,0.09805245260848998
2124,0.12367094892989715
2125,0.13426348510672412
2126,0.12567661719160006
2127,0.1567832841152864
2128,0.15274043000307427
2129,0.10682999732815819
2130,0.16623845139952587
2131,0.15795756191368868
2132,0.1303178174144872
2133,0.12492055338709246
2134,0.1324534504942852
2135,0.1341732479534263
2136,0.11661796447594422
2137,0.1311699062482875
2138,0.12267154612010059
2139,0.12403290606060945
2140,0.1318654529707298
2141,0.14234701352402185
2142,0.1495267980369484
2143,0.1273458826113326
2144,0.12203010785955498
2145,0.11661796447594422
2146,0.1320780881549554
2147,0.19229869484062487
2148,0.15541144152535913
2149,0.16603517271760482
2150,0.14471921887461092
2151,0.1299260066944313
2152,0.14144009772213093
2153,0.16541787979149553
2154,0.1478264750549602
2155,0.15296144008084397
2156,0.15418212272238524
2157,0.13210196317286427
2158,0.10241399885416541
2159,0.2367817193758337
2160,0.14390903522974438
2161,0.12884015872642246
2162,0.10597903873706643
2163,0.17755704384269677
2164,0.1339246733410068
2165,0.13819520675216526
2166,0.1425672587214686
2167,0.12966173514677243
2168,0.13766654086634464
2169,0.14454122173880055
2170,0.1397507243045134
2171,0.13466159986604598
2172,0.14981961959948165
2173,0.12883742977502644
2174,0.11498110027116812
2175,0.14598015496439165
2176,0.13060713952550765
2177,0.1427451434881488
2178,0.10058581997759714
2179,0.09739778858671122
2180,0.13261415996570067
2181,0.15410427820365646
2182,0.10570276470940203
2183,0.15946985877782888
2184,0.12268572397488271
2185,0.13641805392469092
2186,0.1463926213098933
2187,0.13175073140761936
2188,0.11696486509288105
2189,0.13203902732890052
2190,0.13183054225708007
2191,0.22361398714174874
2192,0.12907028787280794
2193,0.12268572397488271
2194,0.13987509481974794
2195,0.11863132147385451
2196,0.1330776565417232
2197,0.14479496049232046
2198,0.14735313899624256
2199,0.15412536642579686
2200,0.10837439130079107
2201,0.13111237301005116
2202,0.16093483184241583
2203,0.10962708616385383
2204,0.17986116884534645
2205,0.13198127292329712
2206,0.1429196896709245
2207,0.12529747900550503
2208,0.15689732167458034
2209,0.11979286733900471
2210,0.1418129208997674
2211,0.1430645309191561
2212,0.11960930711395593
2213,0.1370739602808664
2214,0.1473427607029716
2215,0.12308459957680423
2216,0.13403605132194243
2217,0.14539095186058845
2218,0.14574030373005015
2219,0.12246653072411798
2220,0.1419064582627135
2221,0.14182578509853822
2222,0.14160575924269797
2223,0.15249059367985196
2224,0.1271156867270027
2225,0.15494212653705486
2226,0.14779831735890547
2227,0.14605116038852967
2228,0.13216754116015356
2229,0.1166272375518968
2230,0.14225246714699447
2231,0.15020578553976965
2232,0.15432158324854314
2233,0.15277211583136757
2234,0.14502297986639376
2235,0.12238054301422065
2236,0.1605123362863353
2237,0.14010155072366684
2238,0.1323893595180368
2239,0.1420009804250984
2240,0.14562214851656133
2241,0.1459724941163149
2242,0.10603653128423489
2243,0.08788047718199406
2244,0.171502758985987
2245,0.13241748805767806
2246,0.13276622422447
2247,0.14218271000587482
2248,0.14642288749098412
2249,0.13422841755215725
2250,0.13235615012060872
2251,0.13235615012060872
2252,0.1471140765532218
2253,0.1349227558750631
2254,0.1048466070880593
2255,0.15572093819985855
2256,0.13399658900023567
2257,0.1233395825993708
2258,0.13338229614244587
2259,0.1790559303445397
2260,0.14324101967121242
2261,0.13843619246582753
2262,0.16053157964536433
2263,0.11160823582726905
2264,0.14227483905969476
2265,0.1283157190627523
2266,0.08998352796001133
2267,0.1579864034389471
2268,0.16869540029396812
2269,0.1300666084757614
2270,0.1283157190627523
2271,0.133703805525316
2272,0.15381069772299305
2273,0.1283157190627523
2274,0.1580539660115433
2275,0.1421954453909512
2276,0.12913875460035507
2277,0.13207157337396064
2278,0.21273689682510916
2279,0.1305892093776538
2280,0.12400669215546699
2281,0.191557601543598
2282,0.08681783897874931
2283,0.1352234120664452
2284,0.14719356849205606
2285,0.10683770782830826
2286,0.1156563915869648
2287,0.14340746263285803
2288,0.13432527178691808
2289,0.14676061875462748
2290,0.16639330739182615
2291,0.1324534504942852
2292,0.14493510757123862
2293,0.14013168744812957
2294,0.09497446506704166
2295,0.09697239501745018
2296,0.1278862948750756
2297,0.14303999734949718
2298,0.16158079712869014
2299,0.12548388709608216
2300,0.11625241873144218
2301,0.16955092454213536
2302,0.09784852693168349
2303,0.18508551198364134
2304,0.14343511997104932
2305,0.14201829407343966
2306,0.14542135574345458
2307,0.13419739744915113
2308,0.1068993375046764
2309,0.1823501032415652
2310,0.10041624158931622
2311,0.14683543917987918
2312,0.14692111866947385
2313,0.13168762984900662
2314,0.0902544003602589
2315,0.15026753648019656
2316,0.14470243433664312
2317,0.10669188576876176
2318,0.14455188110230585
2319,0.15081150650897887
2320,0.1415726449429714
2321,0.1134261469577766
2322,0.12611603794157722
2323,0.12827684897408434
2324,0.1399033147383089
2325,0.14768202219100202
2326,0.15044512591139297
2327,0.15622595330388658
2328,0.12267154612010059
2329,0.1585834244220041
2330,0.1298898260630224
2331,0.1316134769364268
2332,0.1341510707282452
2333,0.13305604655829645
2334,0.1235162909868531
2335,0.12535634447702185
2336,0.09347280011463571
2337,0.1568972378066759
2338,0.10061270439628837
2339,0.1488511585241156
2340,0.1528463070702067
2341,0.14113102039331304
2342,0.1411813361012587
2343,0.10729347459486255
2344,0.25024916607008124
2345,0.1520895308456655
2346,0.17000347876275884
2347,0.12900253229306466
2348,0.1548073675028993
2349,0.13278798308622322
2350,0.13259785588139533
2351,0.13941033073733664
2352,0.1171925776766064
2353,0.14522895892655086
2354,0.15568484987604356
2355,0.10562498659955644
2356,0.15034818550422116
2357,0.15098311141262852
2358,0.12267154612010059
2359,0.128689189605727
2360,0.1465958445758717
2361,0.13281922031789847
2362,0.13657525264406387
2363,0.10512762396061405
2364,0.1685412780599159
2365,0.1709318093060757
2366,0.15247552197613973
2367,0.10686048067755548
2368,0.14195809034961154
2369,0.14254735084912362
2370,0.15060928155824665
2371,0.13267017153686123
2372,0.13633481534584935
2373,0.14978259293398577
2374,0.14322219917929938
2375,0.132357434935768
2376,0.07621516034061042
2377,0.16009443360821785
2378,0.11639722507469819
2379,0.1332126663891816
2380,0.1806399346279499
2381,0.14284341427646755
2382,0.14502053793337003
2383,0.12863458857056242
2384,0.15570579893252653
2385,0.1318455925569696
2386,0.14365066137378243
2387,0.1478728754172142
2388,0.09508654728891343
2389,0.166332293013032
2390,0.14444239440988538
2391,0.19047413235322816
2392,0.14503425526583238
2393,0.13342387664986813
2394,0.16593787018004058
2395,0.09049562487169104
2396,0.12953568316576602
2397,0.14557592363353025
2398,0.1470566246670099
2399,0.13021729997142611
2400,0.1388344543467684
2401,0.16300262554190525
2402,0.15829025753733506
2403,0.1227029572499023
2404,0.11926239028905881
2405,0.2053758332072808
2406,0.12882947620767257
2407,0.10572812513063487
2408,0.13907310953676497
2409,0.16282217679365357
2410,0.16105348680268053
2411,0.1454731929588646
2412,0.11661796447594422
2413,0.14120291555627812
2414,0.11293050360370868
2415,0.1333068592458498
2416,0.12714394776169796
2417,0.2250906716890096
2418,0.1248368618550743
2419,0.1484391510826328
2420,0.13537442376696773
2421,0.14040201682329473
2422,0.1548501227067686
2423,0.13372185374543236
2424,0.14151455109385536
2425,0.1679041454666984
2426,0.13039013896108329
2427,0.15922550450206596
2428,0.15359511645045165
2429,0.14503723182368022
2430,0.14719699874763686
2431,0.14879275023707297
2432,0.1414260547167941
2433,0.12917599413120578
2434,0.1324534504942852
2435,0.1335703429040554
2436,0.11307470783165426
2437,0.13186991782497204
2438,0.1034868368466004
2439,0.13181751096908556
2440,0.08287713719283382
2441,0.1717786043855142
2442,0.14761872328051578
2443,0.09550617578753502
2444,0.1453415899111372
2445,0.14704930708277328
2446,0.16749454009591563
2447,0.14573673655376596
2448,0.1437949015206299
2449,0.16036037623559923
2450,0.13625430418077897
2451,0.13026068528252244
2452,0.12267154612010059
2453,0.22434384238732452
2454,0.10657931690783871
2455,0.09269688826205318
2456,0.14517401084618697
2457,0.14065052812814122
2458,0.10028876801841598
2459,0.13312254135177373
2460,0.22230812886314644
2461,0.12228549819519778
2462,0.12267154612010059
2463,0.10431669360425166
2464,0.19827119630473417
2465,0.12153649500282722
2466,0.1579735192826079
2467,0.11091037487780543
2468,0.1365936278744572
2469,0.14287464461273156
2470,0.08254337768097572
2471,0.1323114211587457
2472,0.1283157190627523
2473,0.14405696086699468
2474,0.2243746243562327
2475,0.1801419563756447
2476,0.14227708178798879
2477,0.09445828551926201
2478,0.14268827116045965
2479,0.12680219577442262
2480,0.13080468958774896
2481,0.17904735795903137
2482,0.15267674703952058
2483,0.21870829492076563
2484,0.14165640887732256
2485,0.1670563091348786
2486,0.14284445813599447
2487,0.1379325875153721
2488,0.21180791034852794
2489,0.1460686187740436
2490,0.13281359998528078
2491,0.13312104639779676
2492,0.15465728502796586
2493,0.14577421387653697
2494,0.1338920038762643
2495,0.14592004165841413
2496,0.14075003771317063
2497,0.1435817358095675
2498,0.13713433783889625
2499,0.12460185765596817
2500,0.13465069530690174
2501,0.14003831041369644
2502,0.1301613168934586
2503,0.10707990213823987
2504,0.13060713952550765
2505,0.13702442498101317
2506,0.29554879222692054
2507,0.09086663790475193
2508,0.1332672471952338
2509,0.16058945056154234
2510,0.13309667542481124
2511,0.20551931451898253
2512,0.1585510948865034
2513,0.14572127817023164
2514,0.16770089477330385
2515,0.16733764859923653
2516,0.0962310861447493
2517,0.11366288579533305
2518,0.10555417481245614
2519,0.14249221028849446
2520,0.1330944368403395
2521,0.0883512609792895
2522,0.15563356464945843
2523,0.143771713653778
2524,0.11335433359893371
2525,0.1062741721417617
2526,0.12386172860183327
2527,0.1307323224924222
2528,0.0896826879575263
2529,0.10512798849091043
2530,0.16018118993680144
2531,0.14775812438429942
2532,0.11661796447594422
2533,0.1054088132244925
2534,0.15972272525111755
2535,0.15608559529151717
2536,0.13946696898490987
2537,0.13605887451391854
2538,0.11330309999197027
2539,0.1195413189303621
2540,0.14553962604894
2541,0.13574399398475556
2542,0.1336635434242396
2543,0.14046068256013405
2544,0.14324904647720013
2545,0.07727699240563762
2546,0.1475288975146176
2547,0.1405013128343686
2548,0.1371182642228176
2549,0.18692405994111666
2550,0.15881104092509912
2551,0.22837117243723495
2552,0.10528264359894643
2553,0.1425529887332566
2554,0.18783350601501278
2555,0.1531882197025616
2556,0.12634906721587816
2557,0.1315874691934371
2558,0.14235522329348163
2559,0.13242521754028796
2560,0.15770435298738741
2561,0.1588365092307277
2562,0.16274341344277554
2563,0.14084322532116067
2564,0.1359482690184882
2565,0.14823714104643398
2566,0.12030451337781355
2567,0.13478815395190383
2568,0.09702910857323803
2569,0.14582912413739926
2570,0.12884015872642246
2571,0.1303783081172812
2572,0.16265443920035116
2573,0.1425529887332566
2574,0.12267154612010059
2575,0.16537131853573417
2576,0.1837534704855067
2577,0.11901857734079674
2578,0.12846139998262307
2579,0.1616400035957548
2580,0.14431327819883866
2581,0.14763392866645483
2582,0.1652531409106893
2583,0.14620076037739396
2584,0.14171049302100328
2585,0.14130269887435173
2586,0.24581531276074667
2587,0.12795108860374574
2588,0.10610642592174524
2589,0.1672517900431094
2590,0.1342556781700029
2591,0.1273458826113326
2592,0.15996456971798273
2593,0.1467822087666497
2594,0.1427389644366728
2595,0.1443285220327257
2596,0.14037039774313734
2597,0.10472876662004477
2598,0.14558549081386182
2599,0.1550245029714566
2600,0.15298678184293124
2601,0.12049864975850424
2602,0.1049618892076774
2603,0.10488619877015684
2604,0.14293908286986995
2605,0.1311465322035502
2606,0.18669430726027794
2607,0.12076259038461518
2608,0.12838911442539602
2609,0.15363115100211153
2610,0.13850537555256612
2611,0.11944144884908803
2612,0.13146174178804765
2613,0.13089252011930527
2614,0.16353865889291144
2615,0.25532277069114623
2616,0.15696271161563727
2617,0.12551693843461145
2618,0.1521653604828267
2619,0.0982951341399527
2620,0.13084288733975186
2621,0.14830488065244066
2622,0.1316131610863519
2623,0.14776105120302477
2624,0.14740744457184007
2625,0.1423143331152063
2626,0.13493315850404963
2627,0.0973308055120318
2628,0.08740647741369387
2629,0.14971526669055837
2630,0.14941906252848816
2631,0.1137702085467796
2632,0.1433520600962885
2633,0.10877430277838321
2634,0.15200414883611182
2635,0.13373093144731368
2636,0.17592956150807376
2637,0.18596066214593496
2638,0.1591662853255773
2639,0.14579738609042242
2640,0.13204801271447966
2641,0.12276185580843438
2642,0.1345431078395729
2643,0.1331400428222511
2644,0.14915769560363107
2645,0.13043849182579978
2646,0.08972489293211638
2647,0.11674568232244689
2648,0.1345484370211387
2649,0.12448016198994684
2650,0.12884015872642246
2651,0.14205030584550557
2652,0.1428565283482417
2653,0.18064471640366106
2654,0.14599655289653404
2655,0.14592897404186986
2656,0.12267154612010059
2657,0.12884015872642246
2658,0.11248981362629955
2659,0.13257288248286755
2660,0.14044272997013538
2661,0.13556592145221047
2662,0.1461232212487137
2663,0.14584193391980316
2664,0.140927191428913
2665,0.1651490791467838
2666,0.11594195778558085
2667,0.1393549787792138
2668,0.15766823028662288
2669,0.1396701549993057
2670,0.14627426135634056
2671,0.24718430168057698
2672,0.14597225136192934
2673,0.15154823900578476
2674,0.11289469442248468
2675,0.187293293205336
2676,0.144308259909346
2677,0.28699853635546374
2678,0.1076445723764068
2679,0.1535350176232054
2680,0.1004631583940313
2681,0.12359062693817005
2682,0.14696477718222342
2683,0.13630427349591043
2684,0.12226921407516698
2685,0.13808347810801355
2686,0.1446410108288703
2687,0.15408705733671463
2688,0.09992083859326688
2689,0.15768796635269847
2690,0.1261472568695878
2691,0.1067116656741216
2692,0.14496833796010358
2693,0.08229435273948212
2694,0.1613584363705886
2695,0.12191208305518901
2696,0.14171425078414884
2697,0.1446996625831101
2698,0.2784021555716291
2699,0.17904499115347577
2700,0.15317401674884118
2701,0.1368839918232009
2702,0.1819853737543784
2703,0.19345745758762417
2704,0.13966439547146658
2705,0.24745235389899545
2706,0.1491006806228489
2707,0.1280231928263339
2708,0.13010994776442103
2709,0.15924404401943032
2710,0.19126775556361028
2711,0.1657529272076401
2712,0.2281362788222913
2713,0.15462349911335965
2714,0.14980106635586254
2715,0.12721579329132604
2716,0.1529308982593442
2717,0.15551405876523688
2718,0.06907696070647464
2719,0.13120443159392112
2720,0.1459653888971815
2721,0.1528635441065729
2722,0.15945631060554277
2723,0.2094222095649762
2724,0.18996985449714596
2725,0.14806211119248705
2726,0.13438451209532246
2727,0.13358756225872598
2728,0.13402167708332677
2729,0.10615498420014734
2730,0.14709218634561946
2731,0.09365434665066688
2732,0.13163841199954102
2733,0.1361971575024698
2734,0.13800635579078452
2735,0.12043416481076963
2736,0.1054304806564147
2737,0.12558782192001583
2738,0.13169443374921133
2739,0.1822378476945136
2740,0.14202214066795568
2741,0.13089252011930527
2742,0.14691098945502867
2743,0.14845951852603598
2744,0.11661796447594422
2745,0.1232816326094003
2746,0.10543778684369931
2747,0.13872125464324353
2748,0.16395036458420545
2749,0.09879221212821773
2750,0.15208901616791176
2751,0.13154562380072346
2752,0.1565933051586529
2753,0.1446803066771632
2754,0.1444603186601173
2755,0.15528367174105998
2756,0.13797320280211803
2757,0.14229834115080928
2758,0.14543738738010717
2759,0.13398822906674396
2760,0.16472877360021523
2761,0.14275248815564506
2762,0.14905447781283027
2763,0.13436045215365913
2764,0.158388323210298
2765,0.10084124887802817
2766,0.14775719917238006
2767,0.1353249309865428
2768,0.1442323417776719
2769,0.11611341209380305
2770,0.13098251150225815
2771,0.18525817779784612
2772,0.10570918475373621
2773,0.13440383632994404
2774,0.14793158135342963
2775,0.14273178087521668
2776,0.15541691233461966
2777,0.09642311515484889
2778,0.12472395655605605
2779,0.17996761666910527
2780,0.13859984092114833
2781,0.12471684369715383
2782,0.15334129146220504
2783,0.14270206418525705
2784,0.17741140359827953
2785,0.1480967858106923
2786,0.10773763923758126
2787,0.1482066231637695
2788,0.20209212930260287
2789,0.14440356263928106
2790,0.1781112166895968
2791,0.16175202945375647
2792,0.15538340363785186
2793,0.1439877281714249
2794,0.1362775530455596
2795,0.1287558173286007
2796,0.12287967256373604
2797,0.12735517263121862
2798,0.14620487913715025
2799,0.13246515808152592
2800,0.13089252011930527
2801,0.14121675707204906
2802,0.13441343296334168
2803,0.1427398006257904
2804,0.14282120362097325
2805,0.14490959597096853
2806,0.0971912430752176
2807,0.29613841421953585
2808,0.12703665837541386
2809,0.1426517972192422
2810,0.14736660073305002
2811,0.1305219783894878
2812,0.13190248506096403
2813,0.16467979609486913
2814,0.10622600662954222
2815,0.137178335880385
2816,0.15305543794735313
2817,0.13471433715054654
2818,0.14054162487648061
2819,0.1427169284982761
2820,0.10653897926960412
2821,0.14386254456153483
2822,0.15511158781626463
2823,0.16356194755757528
2824,0.08831425575393206
2825,0.13215605726026172
2826,0.1311639242328038
2827,0.12964427753342575
2828,0.1512358617070131
2829,0.1606234166095665
2830,0.1394297105845253
2831,0.1307323224924222
2832,0.15105197229580378
2833,0.16360843802895886
2834,0.12748824246725607
2835,0.14550825248223614
2836,0.13192905867452906
2837,0.1463100190610271
2838,0.09427104055861527
2839,0.14393377962156534
2840,0.23745873556531297
2841,0.09594290298745273
2842,0.12497212107474856
2843,0.145682311263843
2844,0.12267154612010059
2845,0.12491130837353254
2846,0.13170953676452762
2847,0.1564015872198714
2848,0.128974087039948
2849,0.10104913126184314
2850,0.12844092009643446
2851,0.1325384025485566
2852,0.1300190732177943
2853,0.13134947844989153
2854,0.14356399825074687
2855,0.17969582576978207
2856,0.13566217933301306
2857,0.1331411512229894
2858,0.0895942486391875
2859,0.10769844549196742
2860,0.12457135749947618
2861,0.11893760913821894
2862,0.14166797104422654
2863,0.20518771816713222
2864,0.14720104693609276
2865,0.14349693247814985
2866,0.17609540199881693
2867,0.15152745526996558
2868,0.13163206084035303
2869,0.13302002768668417
2870,0.1339574473350656
2871,0.10777488496807243
2872,0.12308459957680423
2873,0.12489881117426678
2874,0.13465053099964247
2875,0.1303783081172812
2876,0.2044139471054393
2877,0.13085878296525402
2878,0.13045132878614984
2879,0.1069239549968172
2880,0.13045132878614984
2881,0.13920945078352903
2882,0.13028133654309182
2883,0.13370956329503464
2884,0.13533457756238593
2885,0.1283157190627523
2886,0.13280308836333865
2887,0.13298952926526583
2888,0.15806101068422285
2889,0.10758231744394588
2890,0.1310730295006565
2891,0.09255108651976314
2892,0.16058500102913617
2893,0.15112350411486947
2894,0.16556424230462774
2895,0.1326048691019664
2896,0.15453468286006025
2897,0.13084288733975186
2898,0.13327698569275392
2899,0.11751450592589795
2900,0.13468825610363538
2901,0.13875941196382136
2902,0.16128059656027005
2903,0.08900042930444942
2904,0.15208298812237883
2905,0.1530106175333126
2906,0.10926728079839926
2907,0.13895433603056093
2908,0.10706574560641278
2909,0.1316131610863519
2910,0.08797989083767963
2911,0.10514572733926471
2912,0.11686683267636752
2913,0.11190295118633346
2914,0.13087832263425028
2915,0.1069340854103641
2916,0.12177100621091343
2917,0.14160689396378992
2918,0.13177194792841282
2919,0.1381368488137013
2920,0.13293389911312686
2921,0.13659437152570364
2922,0.11613455771329488
2923,0.13060179201414557
2924,0.13959572029233808
2925,0.1325548504955049
2926,0.1445699098147759
2927,0.11903941187392081
2928,0.14772096748121236
2929,0.13084288733975186
2930,0.13875532214791803
2931,0.14427118110693352
2932,0.11613455771329488
2933,0.14554289589120722
2934,0.14767749677058045
2935,0.1366021120157558
2936,0.15530454156489287
2937,0.17443495301236153
2938,0.11977570063987629
2939,0.1499259054406888
2940,0.11245864727140621
2941,0.14509543188421337
2942,0.1329872209903257
2943,0.16503405604565952
2944,0.10506703338646955
2945,0.10797616749812998
2946,0.11636974624073256
2947,0.13435574985198379
2948,0.16242862172734235
2949,0.11989934864419702
2950,0.21295563632225983
2951,0.1340800731117705
2952,0.08689851183671098
2953,0.14295463743143544
2954,0.12281837877252529
2955,0.1332069470918744
2956,0.10759164299319209
2957,0.14350859914117528
2958,0.135083751832919
2959,0.1242275506347209
2960,0.106850915222666
2961,0.16273797429391698
2962,0.10555417481245614
2963,0.1482677832774125
2964,0.14015049338803143
2965,0.10883771330949953
2966,0.1283157190627523
2967,0.11969094937240933
2968,0.14751881786968474
2969,0.10760553081897208
2970,0.14887910218782605
2971,0.14699063394962328
2972,0.0965703769485529
2973,0.1452592232486416
2974,0.15245863365677115
2975,0.1592860168761293
2976,0.11616876367663241
2977,0.1008470065980778
2978,0.14509973069555984
2979,0.12822613157739582
2980,0.14659573149485697
2981,0.1376936582202035
2982,0.13653283389352885
2983,0.12632959820036568
2984,0.14815242139607374
2985,0.13113501304098524
2986,0.08942237948197512
2987,0.14013127250453009
2988,0.13440795195887192
2989,0.11506249644911161
2990,0.18815035294932822
2991,0.12267154612010059
2992,0.19581226515686062
2993,0.10719136453533959
2994,0.16189458740150658
2995,0.11669620636016445
2996,0.13281461053667687
2997,0.10252526450177661
2998,0.13054341471187106
2999,0.15460641287367435
3000,0.1249343872676584
3001,0.14156083216787727
3002,0.14533019917450643
3003,0.12267154612010059
3004,0.12535714355657587
3005,0.16214536628024176
3006,0.10747476430847415
3007,0.14241760031523648
3008,0.10515890905467835
3009,0.11571876820396829
3010,0.13889903091100952
3011,0.12884015872642246
3012,0.1601096267861839
3013,0.12742784123368814
3014,0.12215927235386626
3015,0.17287743331151084
3016,0.0912273715054294
3017,0.07788716751554829
3018,0.10607138009888187
3019,0.20386333420573213
3020,0.1518216910178473
3021,0.14323707046270542
3022,0.1946397306364594
3023,0.35321831299951034
3024,0.2932719291918053
3025,0.14771089117992584
3026,0.1315321006734053
3027,0.14765151520895378
3028,0.14539494528575103
3029,0.10251486372859439
3030,0.2932719291918053
3031,0.1326726362876522
3032,0.13177194792841282
3033,0.10320659505680704
3034,0.1387857601151589
3035,0.12131876288238662
3036,0.1301608720036871
3037,0.14288980798473147
3038,0.1119452720546772
3039,0.14710199694904116
3040,0.13042592423533203
3041,0.20388614287604048
3042,0.12738726275194623
3043,0.29565470776556624
3044,0.13409473775269073
3045,0.1745731603213658
3046,0.29632080312321357
3047,0.08050475652641799
3048,0.10557394171408743
3049,0.19278341910036595
3050,0.14696504156000628
3051,0.17552002384227983
3052,0.13319679417377445
3053,0.20616173646691138
3054,0.1436963253480081
3055,0.13921307679894515
3056,0.1408952039697265
3057,0.13609746077432572
3058,0.1436499137449595
3059,0.1221042156737269
3060,0.13650348552918834
3061,0.15822283176827334
3062,0.13319466477793288
3063,0.14012799632179387
3064,0.16207178842680117
3065,0.15795764044762273
3066,0.13677281229222985
3067,0.12834393125976146
3068,0.1540407481960641
3069,0.13881409635646882
3070,0.13990936122938752
3071,0.12900253229306466
3072,0.12194839490891125
3073,0.11058022124149458
3074,0.28696334797849193
3075,0.17655906136904656
3076,0.13105225626857453
3077,0.14564899312516888
3078,0.14159589461095734
3079,0.12512939602656492
3080,0.14239773850261261
3081,0.1446362740131097
3082,0.12219676333820384
3083,0.14855894567997474
3084,0.12512939602656492
3085,0.1256713111661911
3086,0.14184291726845108
3087,0.21171047795056214
3088,0.12096164085951308
3089,0.1623115402127357
3090,0.14346636284461056
3091,0.07299891319175374
3092,0.13064208582394146
3093,0.13352038132428576
3094,0.1339712713818457
3095,0.15101230699265547
3096,0.13936176821023294
3097,0.16015236931017482
3098,0.18118019252141543
3099,0.15777176112483454
3100,0.1316131610863519
3101,0.16856612810313876
3102,0.14211059214212038
3103,0.1525485034197969
3104,0.14590850465665134
3105,0.14683752575385547
3106,0.13654679621982943
3107,0.14502564577205268
3108,0.1356189656510416
3109,0.1423991792828284
3110,0.1256936127706349
3111,0.2142431636520795
3112,0.131298044237037
3113,0.13007061277159337
3114,0.1376865240653221
3115,0.1721359193197533
3116,0.12492055338709246
3117,0.10759280245691011
3118,0.085601329232609
3119,0.15631873614547362
3120,0.08127283808215244
3121,0.07893352392827928
3122,0.17147114539393418
3123,0.22269662718486666
3124,0.14818422379543453
3125,0.10664613003550287
3126,0.13455051023136602
3127,0.15689250078005842
3128,0.1410302552905691
3129,0.1464753538235228
3130,0.11196515865726914
3131,0.10155442658249965
3132,0.14989259671544608
3133,0.13306635017118595
3134,0.13330224215558936
3135,0.13058914537797897
3136,0.15052424202186404
3137,0.17164315715360698
3138,0.10766629122134236
3139,0.1402088988728764
3140,0.12492055338709246
3141,0.14368146737924983
3142,0.151057637078843
3143,0.13089252011930527
3144,0.1462545581190845
3145,0.11841712994368034
3146,0.1359873176796198
3147,0.14104725095809845
3148,0.18645443439682527
3149,0.11753473064015796
3150,0.11436680649030473
3151,0.13094158766328323
3152,0.1298032622874239
3153,0.12775380704366643
3154,0.17168977492093995
3155,0.13349158093433336
3156,0.13859031926432402
3157,0.17151329756193034
3158,0.13315376568326218
3159,0.14501290267298256
3160,0.1450207940991921
3161,0.12260117451487791
3162,0.12240471946101511
3163,0.21150654253697998
3164,0.21474669982250089
3165,0.141921043145826
3166,0.14778020611520584
3167,0.12383919312665319
3168,0.1422222536123357
3169,0.14500827586536047
3170,0.1162402321371234
3171,0.14295856837991447
3172,0.11602286373941702
3173,0.12725417757026442
3174,0.11892893853470016
3175,0.13392601938730428
3176,0.20411349590559694
3177,0.13547576866298144
3178,0.14379519161666734
3179,0.130776201241065
3180,0.1440446415714822
3181,0.12383919312665319
3182,0.17677912280625674
3183,0.1270245088876163
3184,0.13431821210445433
3185,0.12684976408383358
3186,0.14199868670133242
3187,0.12335088020347934
3188,0.14295906183252582
3189,0.12434578594775572
3190,0.1287208699268412
3191,0.15851858116062062
3192,0.14711458142839773
3193,0.12806999682785009
3194,0.1597089929751372
3195,0.14453211749837833
3196,0.14260840720354387
3197,0.14113643876882445
3198,0.14024273192457196
3199,0.16695266363429334
3200,0.13079829050319006
3201,0.14682854986436683
3202,0.13023929374287196
3203,0.14096422084127577
3204,0.20872133494590206
3205,0.0907329650922454
3206,0.14513197106011302
3207,0.14238821781381097
3208,0.14783357425990346
3209,0.14548165009974467
3210,0.14636960951561628
3211,0.2705486826502728
3212,0.1465984801267326
3213,0.10652216564122954
3214,0.1316131610863519
3215,0.14166285580594323
3216,0.13305604655829645
3217,0.10625473878129464
3218,0.13193344326316994
3219,0.13229247639917988
3220,0.1389829760116034
3221,0.15946339756836075
3222,0.12556553743582533
3223,0.14734446695774842
3224,0.12125700792289679
3225,0.13345928865034243
3226,0.14480803420311564
3227,0.13520110796803558
