helpfulnessRatio,review_score,review_modifier_ratio,nlpScore,verified_purchase,vine
0.5,-0.2924,0,0.79102486,1,0
0.5,0.6249,0,0.670162267,1,0
0.5,0.9499,0,0.896103373,1,0
0.5,0,0,0.861516768,0,0
0.333333333,0.979,0,0.864843654,1,0
0.5,0.4404,0.01510574,0.883996439,1,0
0.5,0.6988,0.039473684,0.78202517,1,0
0.5,0.93,0,0.760252801,1,0
0.333333333,0.5994,0,0.714476973,1,0
0.5,0.4404,0,0.781594069,1,0
0.5,0.6249,0,0.820602636,1,0
0.5,0.6114,0,0.86664059,1,0
0.5,0,0.003496503,0.906303315,0,0
0.666666667,0.5719,0,0.846051666,1,0
0.5,0.4404,0.018867925,0.793647985,1,0
0.5,0.7896,0,0.810353415,1,0
0.5,0.1111,0,0.779642061,1,0
0.666666667,0.6369,0,0.889192213,1,0
0.5,0.8955,0.003239741,0.913537554,0,0
0.833333333,0.9577,0.010238908,0.88722366,0,0
0.5,0.9732,0,0.723962286,1,0
0.5,-0.7496,0.00234375,0.918907964,0,0
0.666666667,0.6249,0,0.850241591,1,0
0.333333333,0.9381,0,0.875623694,1,0
0.5,0.1129,0.026315789,0.780111068,1,0
0.666666667,0.9017,0,0.893678521,1,0
0.5,0.6249,0,0.756784542,1,0
0.5,0.9423,0,0.852840878,1,0
0.666666667,0.4588,0,0.810975569,1,0
0.5,0.8953,0.015306122,0.872034157,0,0
0.5,0.3612,0.015151515,0.898860566,0,0
0.5,0.8481,0.012658228,0.859315874,1,0
0.5,0.855,0.012658228,0.868464386,1,0
0.5,0,0.00172117,0.903309368,0,0
0.5,0.9615,0,0.820532367,1,0
0.5,0.9609,0.007194245,0.890147774,1,0
0.5,0.4404,0,0.649094909,1,0
0.5,0.7071,0.01754386,0.767170596,1,0
0.5,0.8906,0,0.890490286,0,0
0.5,0.9165,0,0.747524293,1,0
0.5,0.4019,0.004444444,0.871987771,1,0
0.333333333,-0.88,0.009456265,0.895153234,0,0
0.5,0.8309,0.009615385,0.891901204,1,0
0.5,0.8313,0.0078125,0.881260654,1,0
0.5,0.9286,0.017094017,0.857044326,1,0
0.5,0.4926,0,0.821646279,1,0
0.5,0.9759,0.009174312,0.871766224,1,0
0.666666667,0.9554,0.007142857,0.908830543,0,0
0.333333333,0.9231,0.005464481,0.86752946,1,0
0.5,0.6115,0.009345794,0.889434846,1,0
0.5,-0.357,0,0.884201064,1,0
0.5,0.8439,0,0.804214658,1,0
0.5,0.9297,0,0.838486424,1,0
0.5,0.9467,0,0.641779357,1,0
0.5,0.9319,0,0.779666942,1,0
0.5,0.9107,0.014925373,0.901287639,1,0
0.5,0.3612,0,0.859977976,1,0
0.5,0.9841,0,0.889358608,0,0
0.5,0.7857,0,0.763620031,1,0
0.5,0.6588,0.016129032,0.83097635,1,0
0.5,0.8217,0.02020202,0.8114602,1,0
0.5,0.8047,0.014285714,0.813753007,1,0
0.333333333,0.9136,0,0.811387069,1,0
0.5,0,0.015625,0.798218982,1,0
0.714285714,-0.8001,0,0.770297701,1,0
0.5,0.8707,0,0.874869341,0,0
0.5,0.6369,0.006756757,0.875146362,1,0
0.5,0.6369,0,0.775664764,1,0
0.75,0.8436,0.0125,0.865110851,1,0
0.666666667,0.976,0.01754386,0.813656615,1,0
0.5,0.6597,0,0.871038023,0,0
0.5,0.6588,0.008264463,0.816564442,1,0
0.5,0.6588,0,0.848046835,1,0
0.666666667,0.95,0,0.85928786,1,0
0.5,0.9263,0,0.84398694,1,0
0.5,0,0,0.838175958,1,0
0.5,0.7579,0,0.823699388,1,0
0.333333333,0.6467,0.005382131,0.902348617,0,0
0.5,0.3818,0,0.880916157,1,0
0.5,0.6808,0,0.872220059,1,0
0.75,0,0,0.856163946,1,0
0.666666667,0.8807,0,0.779674447,1,0
0.5,0.7418,0,0.721344191,1,0
0.5,0.84,0.01754386,0.866169449,1,0
0.333333333,0.2263,0,0.783070633,1,0
0.5,0.8588,0.018181818,0.803041327,1,0
0.5,0.5719,0.013333333,0.79675297,1,0
0.5,0,0.013888889,0.843280579,1,0
0.8,0.9538,0.002819549,0.898775843,1,0
0.5,0.6652,0,0.83162954,1,0
0.6,0.5994,0.003984064,0.889380556,1,0
0.5,0.5719,0,0.850878972,1,0
0.5,0.6892,0,0.804719105,1,0
0.5,0.8209,0.00952381,0.86591859,1,0
0.5,0.5719,0,0.705493566,1,0
0.5,0.9863,0,0.795012354,1,0
0.5,0.8439,0,0.86067417,1,0
0.5,0.5474,0,0.688594771,1,0
0.5,0.6114,0.041666667,0.756659392,1,0
0.5,0.6468,0,0.85129896,1,0
0.5,0.5719,0,0.87574803,1,0
0.5,0.4003,0,0.884414774,1,0
0.5,0.872,0,0.850108273,1,0
0.5,-0.8516,0,0.736250151,1,0
0.5,0.9321,0,0.668360681,1,0
0.5,0.9748,0,0.858784238,1,0
0.5,0,0,0.763464177,1,0
0.5,0.5719,0.004219409,0.898935956,0,0
0.5,0.8834,0,0.826463918,1,0
0.5,0.6696,0.009913259,0.910076499,0,0
0.333333333,0.957,0.001388889,0.916006395,0,0
0.5,0.9318,0.033333333,0.757488911,1,0
0.5,0.632,0.005102041,0.863023353,1,0
0.75,0.7935,0.005,0.872593821,1,0
0.75,0.6314,0.008752735,0.880370693,1,0
0.5,-0.4316,0,0.672307509,1,0
0.5,0,0,0.864746232,1,0
0.5,0.1779,0,0.841032364,1,0
0.5,0.8516,0.021126761,0.89466631,1,0
0.5,0.822,0,0.781455,1,0
0.5,0.4926,0.004032258,0.856675503,1,0
0.5,0.2382,0.004464286,0.889977171,1,0
0.5,0.9734,0.007220217,0.88947456,1,0
0.5,0,0,0.812180958,1,0
0.5,0.3612,0.008403361,0.885869645,1,0
0.666666667,0.7264,0.005714286,0.912888143,0,0
0.342105263,0.8338,0.008958567,0.901549851,1,0
0.5,0.9164,0,0.72141783,0,0
0.5,0.658,0,0.671998669,1,0
0.5,0,0,0.868060465,1,0
0.75,0.8396,0.028037383,0.804559501,1,0
0.333333333,0.2135,0,0.561327839,1,0
0.5,0.9337,0.006920415,0.867907307,1,0
0.333333333,0.8779,0,0.691892222,1,0
0.5,0.6369,0.004587156,0.874414132,1,0
0.5,-0.2755,0,0.682255498,1,0
0.5,0.8945,0,0.656292076,1,0
0.5,0.8777,0,0.808450055,1,0
0.5,0,0,0.691606988,1,0
0.5,0.8858,0,0.656292076,1,0
0.5,0.923,0,0.709084247,1,0
0.5,0.8248,0.025,0.800946252,1,0
0.5,0.5106,0,0.897657905,0,0
0.5,0.5095,0,0.682286053,1,0
0.5,0,0,0.852628539,1,0
0.5,0.6468,0.003496503,0.876331085,1,0
0.5,0.8356,0.030769231,0.811332353,1,0
0.5,0.4915,0,0.81687189,1,0
0.5,0.9859,0.009259259,0.847183446,1,0
0.5,0.4404,0,0.752851297,1,0
0.5,0.8774,0.012121212,0.874910008,1,0
0.5,0.6763,0,0.809131088,1,0
0.5,0.6467,0.004166667,0.867642518,1,0
0.666666667,0.6331,0,0.896732156,1,0
0.5,0.6696,0.004132231,0.881164498,1,0
0.5,0.5719,0.007352941,0.84383054,1,0
0.5,0.4588,0.002713704,0.9083811,1,0
0.5,-0.4639,0,0.847853898,1,0
0.5,0.9375,0,0.653620871,1,0
0.5,0,0,0.854301561,1,0
0.5,0.6098,0.002057613,0.896567713,0,0
0.5,0.9314,0,0.791832712,1,0
0.833333333,0.8622,0,0.867324096,1,0
0.5,0.8171,0,0.721976993,1,0
0.5,0,0,0.871167221,1,0
0.5,0.5697,0.008849558,0.857268943,1,0
0.5,0.988,0,0.874875717,1,0
0.333333333,0.8955,0.023809524,0.798966449,1,0
0.5,0.5859,0.018181818,0.880027029,1,0
0.5,0.8294,0,0.850208296,1,0
0.333333333,0.6114,0.03030303,0.800799123,1,0
0.5,0.6114,0,0.744649933,1,0
0.5,0.7777,0.03030303,0.816326882,1,0
0.5,0.5719,0,0.744111444,1,0
0.5,-0.6768,0.016393443,0.86207487,1,0
0.5,0.9522,0,0.728818099,1,0
0.5,0,0,0.768775227,1,0
0.5,0.5073,0.00896861,0.890198897,1,0
0.5,0.9681,0,0.861989311,1,0
0.333333333,0.4404,0,0.671998669,1,0
0.666666667,0.5221,0,0.833214924,1,0
0.666666667,0.9349,0.007782101,0.861816583,1,0
0.5,0.6588,0.003875969,0.881085363,1,0
0.5,0.8885,0.005964215,0.899067386,0,0
0.5,0,0,0.839017037,1,0
0.5,0.8856,0.01986755,0.860528614,1,0
0.5,0.9078,0,0.768019182,1,0
0.666666667,0.927,0,0.828180008,1,0
0.5,0,0.006741573,0.907500174,0,0
0.666666667,0.8445,0.008255934,0.904695361,0,0
0.5,0.8481,0.029411765,0.852340438,1,0
0.666666667,0.8908,0.004878049,0.879601715,1,0
0.666666667,0.6114,0.002518892,0.917620175,1,0
0.5,0.7269,0,0.728818099,1,0
0.5,0.7769,0,0.888271148,0,0
0.5,0.6115,0.023255814,0.777878849,1,0
0.5,0.6478,0,0.871809121,1,0
0.5,-0.7898,0.00877193,0.852070045,1,0
0.571428571,0.6996,0.002677376,0.908495525,1,0
0.5,0.2382,0.012658228,0.852307139,1,0
0.5,0.8902,0,0.731071186,1,0
0.5,0.8439,0,0.795128647,1,0
0.5,0.719,0.026315789,0.826062528,1,0
0.5,0.9022,0,0.851286062,1,0
0.5,0.5562,0,0.855629561,1,0
0.5,0.9054,0,0.718426658,1,0
0.5,0.6696,0,0.80313415,1,0
0.5,0.8817,0.006711409,0.873153034,1,0
0.5,0.9694,0.00591716,0.87127942,0,0
0.5,-0.2606,0.00990099,0.866846752,1,0
0.5,0,0.003205128,0.901307759,1,0
0.333333333,0.8865,0.004559271,0.900144792,0,0
0.5,0.5532,0.003623188,0.881468305,1,0
0.5,0.8964,0.046875,0.809847302,1,0
0.5,0.882,0,0.900782411,1,0
0.5,0.9427,0,0.871817055,1,0
0.5,-0.538,0,0.781002762,1,0
0.5,0.8143,0,0.849607703,1,0
0.5,0.9186,0.00921659,0.858313284,0,0
0.5,0.9537,0,0.679672914,1,0
0.5,0.5719,0,0.641779357,1,0
0.5,0.8573,0,0.681633076,1,0
0.5,0.9719,0.004651163,0.889590195,0,0
0.5,0.9879,0,0.761453092,1,0
0.5,0.4404,0,0.842971337,1,0
0.5,0.4927,0.007633588,0.840633285,1,0
0.428571429,0.8953,0.00280112,0.879728283,1,0
0.5,0.5719,0.004444444,0.849046019,1,0
0.666666667,0,0,0.794807064,1,0
0.5,0.7906,0,0.707006808,1,0
0.5,0.95,0,0.877371831,1,0
0.5,0.9741,0,0.834343067,1,0
0.333333333,0.9061,0,0.894796588,1,0
0.5,0.296,0,0.641779357,1,0
0.5,0.8316,0,0.649094909,1,0
0.5,-0.4854,0,0.709469986,1,0
0.5,0.6467,0.025641026,0.816955299,1,0
0.833333333,0.4926,0,0.904547529,0,0
0.5,0.5413,0,0.617880377,1,0
0.5,0.4215,0.002873563,0.868538078,1,0
0.2,0.9735,0.011627907,0.86795306,1,0
0.5,-0.1053,0.022556391,0.89191537,1,0
0.5,0.8039,0,0.832369515,1,0
0.5,0.9491,0,0.778678103,1,0
0.5,0.6467,0.010152284,0.839667746,1,0
0.5,0.9939,0,0.796449672,1,0
0.5,0.9817,0.015625,0.771766558,1,0
0.5,0.5859,0,0.764329519,1,0
0.5,0.9311,0,0.716772746,1,0
0.92920354,0.9022,0.005988024,0.888745348,1,0
0.5,0.8979,0,0.773331786,1,0
0.758241758,0.9708,0.00625,0.896244452,0,0
0.5,0.9784,0.012048193,0.854873459,1,0
0.5,0.8715,0.007352941,0.860101406,1,0
0.333333333,0.7932,0.004975124,0.861094822,1,0
0.5,0.632,0,0.861768918,1,0
0.8,0.6249,0.003337041,0.909514642,0,0
0.5,0.128,0,0.807305437,1,0
0.5,0.6114,0,0.727653585,1,0
0.75,-0.1027,0.009009009,0.896782045,1,0
0.666666667,0.6114,0,0.801945167,1,0
0.5,-0.5267,0.007042254,0.855548342,1,0
0.333333333,0,0.005226481,0.901369259,0,0
0.5,0.9511,0,0.872182845,1,0
0.5,0,0.027777778,0.823146297,1,0
0.5,0.9149,0,0.777130285,1,0
0.5,0.9555,0,0.849528452,1,0
0.5,0.8264,0.010752688,0.845230843,1,0
0.5,0.911,0,0.89716151,1,0
0.5,0.8655,0,0.841501765,1,0
0.5,0.6893,0.007619048,0.900469081,0,0
0.5,0.744,0,0.879946201,1,0
0.5,-0.6106,0.007092199,0.87886566,1,0
0.5,0.4404,0,0.764559612,1,0
0.333333333,0.4282,0,0.632159057,1,0
0.5,0,0.010968921,0.90550156,0,0
0.5,-0.8103,0,0.860514489,1,0
0.5,0.9073,0,0.839280235,1,0
0.333333333,0.7964,0,0.842934108,1,0
0.5,-0.2183,0,0.813771776,1,0
0.5,0.636,0.004950495,0.886463324,1,0
0.5,0.6249,0.009009009,0.853389981,1,0
0.666666667,0.5093,0,0.870862101,1,0
0.666666667,0.4404,0,0.775843478,1,0
0.666666667,0,0,0.92860142,0,0
0.5,0.796,0,0.884384252,1,0
0.666666667,0.4215,0,0.907459861,1,0
0.5,0.9697,0.013793103,0.874648852,1,0
0.5,0.128,0.004889976,0.887916877,1,0
0.333333333,0.9506,0.024390244,0.838294836,1,0
0.75,0.8687,0.001934236,0.907290966,1,0
0.666666667,-0.7181,0.007150153,0.912550883,0,0
0.5,0.6588,0,0.87563248,1,0
0.75,0.5719,0.005952381,0.852776786,1,0
0.5,0.886,0.006993007,0.862297468,1,0
0.5,0.7263,0.004975124,0.87867721,0,0
0.5,0.6696,0.001934236,0.883849925,1,0
0.5,0.8316,0.003921569,0.875623079,1,0
0.5,-0.4404,0,0.876087736,1,0
0.5,0.8715,0,0.825225189,1,0
0.5,0.5093,0,0.79912762,1,0
0.5,0.6115,0,0.800132085,1,0
0.5,0.802,0,0.828304922,1,0
0.5,0.8902,0,0.860226617,1,0
0.333333333,0.9186,0,0.905414718,1,0
0.5,0.8217,0.021276596,0.768647774,1,0
0.5,0.9438,0.009009009,0.835269187,1,0
0.5,0.872,0.021052632,0.856972114,1,0
0.5,0.7579,0,0.764187645,1,0
0.5,0.4576,0,0.801971919,1,0
0.5,0.9296,0,0.845549539,1,0
0.5,0.6249,0,0.718303643,1,0
0.666666667,0.8827,0.016949153,0.856620729,1,0
0.8,0.9812,0.020408163,0.774240552,1,0
0.5,0.9258,0.004255319,0.915698455,0,0
0.5,0.8122,0,0.837275822,1,0
0.6,0.9078,0,0.867681037,1,0
0.5,0.9042,0,0.869520705,1,0
0.5,0.9042,0.011363636,0.808416377,1,0
0.5,0.7096,0.017094017,0.861435125,0,0
0.333333333,0.4404,0.01010101,0.855634265,1,0
0.5,0.6696,0.008064516,0.894258905,1,0
0.5,0.8271,0.004464286,0.88598093,1,0
0.5,0.5719,0,0.87512537,1,0
0.666666667,0,0,0.845766216,1,0
0.666666667,0.6249,0.001536098,0.897868593,0,0
0.5,0.7151,0,0.670855222,1,0
0.5,0.4927,0.04,0.69727045,1,0
0.5,0,0,0.851380281,1,0
0.5,0.6369,0,0.789090612,1,0
0.5,0.7131,0.004048583,0.889892205,1,0
0.833333333,0.6784,0,0.89586254,0,0
0.5,0.8353,0,0.708802507,1,0
0.5,0.9395,0,0.802877062,1,0
0.5,0.9247,0,0.846032471,1,0
0.5,0.9018,0,0.737324557,1,0
0.5,0.9359,0,0.817195441,1,0
0.5,-0.9027,0,0.862804097,1,0
0.5,0,0,0.633200763,1,0
0.666666667,0,0.009230769,0.897006271,1,0
0.95,0.8481,0.010152284,0.861975961,1,0
0.666666667,0.6369,0.026315789,0.849985139,1,0
0.5,-0.296,0.02919708,0.869207202,1,0
0.5,0.9079,0.014084507,0.881795573,1,0
0.5,0.8622,0,0.818927829,1,0
0.5,0.1506,0.00304878,0.869046505,1,0
0.5,0,0.018518519,0.822500633,1,0
0.5,0.4215,0,0.742289268,0,0
0.666666667,0.5719,0,0.694459697,1,0
0.818181818,-0.9293,0.003278689,0.870937812,1,0
0.5,0,0,0.854955268,1,0
0.5,0.9796,0,0.88414904,1,0
0.5,0.9558,0,0.868820816,1,0
0.666666667,0.296,0.011811024,0.88671541,0,0
0.5,0,0.018292683,0.89833149,1,0
0.5,0.9268,0,0.823457031,1,0
0.5,0.8437,0.032258065,0.81794859,1,0
0.5,0.794,0.002016129,0.888475598,0,0
0.5,0.7482,0,0.707658305,1,0
0.5,-0.7351,0.008080808,0.903836993,1,0
0.666666667,0.3802,0.004366812,0.885092365,1,0
0.666666667,0.904,0.005076142,0.887202107,1,0
0.5,0.6808,0,0.65836454,1,0
0.333333333,0.6588,0,0.741938319,0,0
0.5,0.8172,0,0.802966817,1,0
0.5,0.8714,0.00477707,0.904137064,0,0
0.5,-0.3182,0.0078125,0.904156031,0,0
0.5,0.946,0,0.77528787,1,0
0.5,0.8003,0,0.691892222,1,0
0.5,0.7506,0,0.865112523,1,0
0.5,0.7701,0,0.699464423,1,0
0.5,0.9513,0,0.712644836,1,0
0.5,0.8625,0,0.829559856,1,0
0.5,-0.0478,0,0.790758537,1,0
0.666666667,0.4404,0,0.711402645,1,0
0.333333333,0.765,0,0.85695077,1,0
0.5,0.8959,0,0.811527228,1,0
0.545454545,0.4724,0,0.892089208,1,0
0.666666667,0.4404,0.003194888,0.901258983,1,0
0.5,-0.204,0,0.874479224,1,0
0.75,0.5994,0.009259259,0.87581017,1,0
0.5,0.9557,0,0.708654308,1,0
0.5,0.8213,0,0.853761872,1,0
0.5,0.4601,0,0.834032861,1,0
0.5,0.4574,0,0.776140527,1,0
0.333333333,0.7016,0.008196721,0.823792258,1,0
0.5,0.9738,0.005102041,0.894261071,1,0
0.5,0,0,0.875805957,1,0
0.5,0.6688,0.011235955,0.888055699,1,0
0.666666667,-0.2755,0,0.868468311,1,0
0.5,0.9187,0.024390244,0.797460063,1,0
0.5,0.5719,0,0.86182436,1,0
0.666666667,0.5719,0,0.866364307,1,0
0.5,0.9756,0,0.796404632,1,0
0.5,0.4404,0.005681818,0.859867355,1,0
0.5,0.4404,0,0.886226057,1,0
0.5,0.9873,0,0.720563197,1,0
0.5,0.7717,0,0.625590449,1,0
0.5,0.3089,0,0.621411476,0,0
0.666666667,0.5719,0,0.785986125,1,0
0.5,0.9492,0.020408163,0.765795675,1,0
0.5,0.8827,0,0.84477771,1,0
0.5,0.9555,0,0.837200316,1,0
0.5,0.9769,0,0.898427769,1,0
0.5,0.9189,0.009174312,0.843389538,1,0
0.5,0.836,0,0.827643308,1,0
0.5,0.7466,0,0.853600479,1,0
0.5,0.5719,0,0.653620871,1,0
0.5,0.5622,0.003058104,0.885151581,1,0
0.666666667,0,0,0.765485584,1,0
0.5,0.8775,0,0.865175277,1,0
0.5,0.7003,0,0.876650274,1,0
0.5,0.5473,0,0.871864031,1,0
0.5,0.9214,0,0.849461164,1,0
0.5,0.9414,0,0.580203624,1,0
0.5,0.8481,0.024590164,0.858780632,1,0
0.4,0.8807,0.008196721,0.879957949,1,0
0.5,0.8104,0,0.894632875,1,0
0.5,0,0,0.726356908,1,0
0.5,0.9263,0,0.775396563,1,0
0.25,0.9489,0.018518519,0.831141443,1,0
0.5,0.8627,0.01,0.870135062,1,0
0.5,0.3148,0,0.67544771,1,0
0.5,-0.1027,0.01754386,0.839234647,1,0
0.5,-0.0572,0,0.864077259,1,0
0.5,0.8494,0.001733102,0.910436491,0,0
0.5,0.5719,0,0.85034915,1,0
0.5,0.7841,0,0.726133174,1,0
0.5,0,0.008522727,0.884651149,1,0
0.5,0.5719,0,0.649094909,1,0
0.5,0.9115,0.020408163,0.825723312,1,0
0.666666667,0.4903,0,0.764696952,1,0
0.5,-0.234,0,0.832016158,1,0
0.5,0.3074,0.009259259,0.874233661,1,0
0.5,0.6249,0,0.681039661,1,0
0.6,-0.1327,0.009389671,0.897643872,1,0
0.5,0.4927,0,0.718303643,1,0
0.75,0.8126,0.007194245,0.894287773,1,0
0.666666667,0.5719,0,0.812334896,1,0
0.5,0.9514,0,0.882771797,1,0
0.333333333,-0.2755,0,0.820938384,1,0
0.5,0.5949,0.034482759,0.786624493,1,0
0.5,0.972,0,0.914347114,1,0
0.5,0.6369,0.001813237,0.896125232,0,0
0.25,0.9665,0.022727273,0.73110003,1,0
0.5,0.9628,0,0.812589213,1,0
0.5,0.8779,0,0.824009058,1,0
0.666666667,0.7964,0.02173913,0.844014175,1,0
0.5,-0.3282,0,0.803725261,1,0
0.666666667,-0.8487,0.006944444,0.861034304,0,0
0.5,0.9337,0,0.856417434,1,0
0.5,0.7852,0.007575758,0.866325866,1,0
0.666666667,0,0,0.899433882,1,0
0.4,0.951,0,0.625590449,1,0
0.5,0.3956,0.014084507,0.875934502,1,0
0.5,0.8845,0,0.781002762,1,0
0.5,0.632,0,0.799852737,1,0
0.333333333,0.9457,0,0.889219857,1,0
0.8,0.9221,0,0.88122959,1,0
0.5,0.9652,0.002710027,0.89814093,1,0
0.5,0.909,0,0.875372658,1,0
0.75,0.8724,0.007614213,0.902703762,1,0
0.5,0.4404,0,0.82240603,1,0
0.25,0.6696,0.025641026,0.806425212,1,0
0.5,0.6467,0,0.861282741,1,0
0.5,0.7398,0,0.825299549,1,0
0.333333333,0.6249,0,0.836061981,1,0
0.5,-0.6581,0,0.749079642,1,0
0.333333333,0,0.028571429,0.811050175,1,0
0.5,0.6696,0.043478261,0.708827817,1,0
0.5,0.4215,0,0.777063056,1,0
0.5,0.5719,0,0.856116848,1,0
0.5,0.8358,0.005952381,0.827788247,1,0
0.666666667,0.8588,0.034782609,0.849852084,1,0
0.5,0.9531,0,0.779000583,1,0
0.666666667,0.9272,0.004166667,0.879832513,1,0
0.5,0.9196,0,0.741602515,1,0
0.5,0.4404,0,0.683001988,1,0
0.5,0.5719,0,0.840225849,1,0
0.333333333,0.4692,0.038461538,0.756665254,1,0
0.5,0.6369,0,0.653620871,1,0
0.910714286,0.783,0.005012531,0.891521418,1,0
0.5,0.7003,0,0.809262331,1,0
0.5,0.9333,0,0.858783128,1,0
0.5,0.93,0,0.898076819,1,0
0.5,0.7262,0,0.826083044,1,0
0.5,0.5994,0,0.828546961,1,0
0.5,0,0,0.789719334,1,0
0.333333333,0.7777,0.021505376,0.869459964,1,0
0.5,0.9772,0,0.824771759,1,0
0.5,0.7845,0,0.739472164,1,0
0.8,0.9371,0.010269576,0.909009143,0,1
0.5,0,0,0.693593423,1,0
0.333333333,0.926,0,0.794262615,1,0
0.5,0.9755,0.011363636,0.85882067,1,0
0.5,-0.4482,0.029411765,0.780031355,1,0
0.5,0.7424,0.010204082,0.858919193,1,0
0.5,0.8805,0.004166667,0.882562593,1,0
0.666666667,0.5095,0,0.789983205,1,0
0.5,0.4215,0,0.84564264,1,0
0.666666667,0.9588,0,0.85767304,1,0
0.5,-0.2065,0,0.814583717,1,0
0.5,0.4404,0,0.848008734,1,0
0.333333333,0.9391,0,0.777482889,1,0
0.5,0.8442,0.026315789,0.747864039,1,0
0.5,0.4199,0.004901961,0.876355351,1,0
0.5,0.7687,0,0.572118704,1,0
0.75,0.9097,0,0.876906311,1,0
0.5,0.4028,0,0.740826929,1,0
0.666666667,0,0.008928571,0.871670857,1,0
0.333333333,0.9616,0,0.86143029,0,0
0.333333333,0.4588,0,0.649094909,1,0
0.8,0,0,0.854811204,0,0
0.5,0.9097,0,0.794650896,1,0
0.5,-0.6124,0.023255814,0.788505105,1,0
0.5,0.9776,0,0.823699388,1,0
0.5,0.4215,0,0.671998669,1,0
0.666666667,0.8242,0.002842928,0.901391681,1,0
0.5,0.9201,0.010526316,0.838391535,1,0
0.666666667,0.5095,0.006060606,0.871962181,0,0
0.5,0.9258,0,0.62560579,1,0
0.666666667,0.9178,0.005506608,0.904379137,0,0
0.5,0.6098,0,0.758323924,1,0
0.5,0.6786,0.005089059,0.876650465,1,0
0.5,0.9712,0.01,0.836126964,1,0
0.5,0.775,0,0.707658305,1,0
0.666666667,0,0,0.839052108,1,0
0.5,0.908,0,0.774478376,1,0
0.333333333,0.2023,0,0.847277364,1,0
0.5,0.5994,0,0.761724626,1,0
0.5,0.9621,0,0.886633319,1,0
0.5,0.7526,0,0.814786161,1,0
0.5,0.9459,0,0.847021417,1,0
0.5,0.8513,0,0.786843535,1,0
0.5,0.4404,0,0.69705933,1,0
0.333333333,0.6908,0,0.815925249,1,0
0.5,0.5267,0,0.86697409,1,0
0.666666667,0.7896,0.006060606,0.901045917,0,0
0.5,0.9492,0,0.825524484,1,0
0.5,-0.5255,0.012820513,0.83249717,1,0
0.5,0.5719,0.018181818,0.819387208,1,0
0.5,0.9299,0.007142857,0.838319553,1,0
0.5,0.6442,0,0.851000648,1,0
0.5,0.8121,0.003030303,0.87642092,0,0
0.5,0.7717,0,0.751581386,1,0
0.5,0,0.01,0.894880199,0,0
0.666666667,0.9732,0,0.851617831,1,0
0.5,0.6705,0.005617978,0.876890795,1,0
0.5,0.6542,0,0.683411275,1,0
0.5,0.2429,0,0.880306211,0,0
0.666666667,0,0.005891016,0.907271337,1,0
0.5,0.9443,0,0.805398007,1,0
0.666666667,-0.7553,0.005025126,0.853965003,1,0
0.5,0.6249,0.014184397,0.882588229,0,0
0.5,0.7096,0.019607843,0.8070018,1,0
0.5,0.7351,0,0.646773931,1,0
0.666666667,-0.9001,0.001618123,0.899189618,1,0
0.666666667,0,0.027777778,0.846866842,1,0
0.5,0.4404,0.02739726,0.807566157,1,0
0.5,0.6114,0,0.846457854,1,0
0.5,0,0.016666667,0.763753617,1,0
0.5,0.6908,0,0.838106179,1,0
0.5,0.6249,0.009615385,0.897959205,1,0
0.5,0.7297,0.027027027,0.814619533,1,0
0.5,0.9647,0,0.862676375,1,0
0.5,0.296,0,0.836458871,1,0
0.5,0.4404,0.005,0.877947963,1,0
0.333333333,0,0,0.90069526,1,0
0.5,0.7579,0.052631579,0.747717461,1,0
0.5,0.8622,0,0.649094909,1,0
0.75,-0.2612,0.00625,0.86709808,1,0
0.5,0.9273,0,0.751568212,1,0
0.5,0.6369,0,0.641779357,1,0
0.5,0.8975,0,0.872919956,1,0
0.5,0.9551,0.00257732,0.912416487,0,0
0.5,0.891,0,0.847212511,1,0
0.666666667,0.9213,0,0.78602257,1,0
0.5,0.765,0,0.818016221,1,0
0.333333333,0.836,0,0.671998669,1,0
0.5,0.2838,0,0.868276236,1,0
0.5,0.9904,0,0.834928044,1,0
0.5,0.9042,0.013824885,0.861044636,1,0
0.75,0.5441,0.005277045,0.880825615,0,0
0.5,0.8424,0,0.817123237,1,0
0.5,0.6573,0,0.871429684,1,0
0.818181818,0.9895,0.003501751,0.909400016,1,0
0.5,0,0,0.769732716,1,0
0.5,0.9541,0,0.77544064,1,0
0.5,0.7003,0.007731959,0.890067263,1,0
0.5,0.8803,0,0.841242431,1,0
0.5,0.3808,0,0.84079828,1,0
0.5,0.5994,0,0.858953327,1,0
0.5,0,0,0.843579445,1,0
0.5,0,0,0.701676631,1,0
0.5,0.6597,0,0.789022693,1,0
0.5,0.9702,0.011904762,0.829559997,1,0
0.666666667,0.8467,0,0.845531488,1,0
0.5,0.891,0.010752688,0.830647436,1,0
0.5,-0.652,0,0.867866532,1,0
0.5,0.4389,0.010869565,0.826267123,1,0
0.666666667,0.9527,0.005040323,0.903676548,0,0
0.5,0.7579,0,0.804218049,1,0
0.333333333,0.4588,0,0.787103584,1,0
0.333333333,0.9165,0,0.688022884,1,0
0.5,0.8687,0.003610108,0.8727807,1,0
0.666666667,0.4404,0,0.877783716,1,0
0.666666667,0.9738,0,0.787474483,1,0
0.666666667,0,0,0.870792758,1,0
0.5,0.9672,0,0.681434613,1,0
0.5,0.95,0.028985507,0.838874195,1,0
0.5,0.8827,0,0.805630578,1,0
0.5,0.9007,0,0.781002762,1,0
0.857142857,0.9896,0.002985075,0.87816541,1,0
0.5,0.9865,0,0.829271232,1,0
